geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
WP3979	mir-193a and MVP in colon cancer metastasis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3979&label[]=Myc&label[]=Mvp&colors=steelblue	6	2	0.2118421052631579	9.440993788819876	0.016923930418781152	0.25743480514976863	78388;17869	Myc;Mvp
WP435	One Carbon Metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP435&label[]=Folh1&label[]=Tcn2&label[]=Mtr&label[]=Aldh1l1&colors=steelblue	29	4	1.0239035087719297	3.9066181195116734	0.017856749490157364	0.25743480514976863	53320;107747;21452;238505	Folh1;Tcn2;Mtr;Aldh1l1
WP200	Complement Activation, Classical Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP200&label[]=C1qa&label[]=C1qc&label[]=C1qb&colors=steelblue	17	3	0.600219298245614	4.998173182316405	0.020407432377911205	0.26024054951288156	12260;12262;12259	C1qa;C1qc;C1qb
WP374	Prostaglandin Synthesis and Regulation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP374&label[]=S100a6&label[]=Anxa3&label[]=Tbxas1&label[]=Hpgd&colors=steelblue	31	4	1.094517543859649	3.6545782408335006	0.02240572228137283	0.26024054951288156	11745;15446;20200;21391	S100a6;Anxa3;Tbxas1;Hpgd
WP493	MAPK signaling pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP493&label[]=Tgfb1&label[]=Tgfbr1&label[]=Prkch&label[]=Prkcd&label[]=Myc&label[]=Acvr1c&label[]=Traf2&label[]=Nfkb1&label[]=Flna&label[]=Tgfbr2&label[]=Elk1&colors=steelblue	159	11	5.613815789473684	1.959451541075823	0.02396638197813028	0.26024054951288156	18753;21803;18755;192176;21813;21812;22030;269275;18033;17869;13712	Tgfb1;Tgfbr1;Prkch;Prkcd;Myc;Acvr1c;Traf2;Nfkb1;Flna;Tgfbr2;Elk1
WP373	IL-3 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP373&label[]=Spi1&label[]=Ptpn6&label[]=Rack1&label[]=Inpp5d&label[]=Nfkb1&label[]=Vav1&label[]=Lyn&label[]=Fes&colors=steelblue	100	8	3.530701754385965	2.26583850931677	0.024068490128358988	0.26024054951288156	14694;16331;14159;20375;17096;22324;18033;15170	Spi1;Ptpn6;Rack1;Inpp5d;Nfkb1;Vav1;Lyn;Fes
WP1	Statin Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1&label[]=Lpl&label[]=Ldlr&label[]=Lcat&colors=steelblue	19	3	0.6708333333333333	4.472049689440994	0.027623875497553074	0.28111355653392245	16816;16835;16956	Lpl;Ldlr;Lcat
WP407	Kit Receptor Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP407&label[]=Ptpn6&label[]=Pik3cg&label[]=Inpp5d&label[]=Vav1&label[]=Lyn&label[]=Fes&colors=steelblue	67	6	2.3655701754385965	2.536386391026235	0.0298445257866774	0.2868390533941772	17096;22324;16331;14159;15170;30955	Ptpn6;Pik3cg;Inpp5d;Vav1;Lyn;Fes
WP350	p38 MAPK Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP350&label[]=Tgfbr1&label[]=Myc&label[]=Traf2&label[]=Elk1&colors=steelblue	36	4	1.2710526315789474	3.1469979296066253	0.036641671937256426	0.3336320655339664	22030;17869;21812;13712	Tgfbr1;Myc;Traf2;Elk1
WP1272	Selenium Micronutrient Network	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1272&label[]=Mtr&label[]=Tbxas1&label[]=Selenop&colors=steelblue	23	3	0.8120614035087719	3.6943019173642995	0.0455818076279505	0.38125988046897746	20363;238505;21391	Mtr;Tbxas1;Selenop
WP2271	Macrophage markers	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2271&label[]=Cd68&label[]=Lyz2&colors=steelblue	10	2	0.3530701754385965	5.6645962732919255	0.046280101097390336	0.38125988046897746	17105;12514	Cd68;Lyz2
WP403	Wnt Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP403&label[]=Prkch&label[]=Plau&label[]=Prkcd&label[]=Myc&label[]=Ldlr&colors=steelblue	60	5	2.1184210526315788	2.360248447204969	0.059305960689013726	0.4405397391612235	16835;18753;18792;17869;18755	Prkch;Plau;Prkcd;Myc;Ldlr
WP387	IL-6 signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP387&label[]=Prkcd&label[]=Inpp5d&label[]=Il6ra&label[]=Nfkb1&label[]=Vav1&label[]=Lyn&label[]=Fes&colors=steelblue	99	7	3.4953947368421052	2.002635046113307	0.05940004667275167	0.4405397391612235	16194;18753;16331;14159;17096;22324;18033	Prkcd;Inpp5d;Il6ra;Nfkb1;Vav1;Lyn;Fes
WP85	Focal Adhesion	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP85&label[]=Itgb2&label[]=Pik3cg&label[]=Itgb3&label[]=Itgb5&label[]=Itgam&label[]=Itgax&label[]=Flna&label[]=Col4a2&label[]=Vav1&label[]=Selenop&label[]=Elk1&colors=steelblue	185	11	6.531798245614035	1.684069162330032	0.06111533953681714	0.4405397391612235	16409;192176;12827;22324;16411;16414;16419;16416;20363;30955;13712	Itgb2;Pik3cg;Itgb3;Itgb5;Itgam;Itgax;Flna;Col4a2;Vav1;Selenop;Elk1
WP1254	Apoptosis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1254&label[]=Irf1&label[]=Myc&label[]=Cflar&label[]=Traf2&label[]=Nfkb1&label[]=Irf5&colors=steelblue	81	6	2.8598684210526315	2.09799861973775	0.06520185558643021	0.45119684065809706	22030;12633;16362;27056;18033;17869	Irf1;Myc;Cflar;Traf2;Nfkb1;Irf5
WP412	Oxidative Stress	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP412&label[]=Hmox1&label[]=Cyba&label[]=Nfkb1&colors=steelblue	28	3	0.9885964912280701	3.034605146406389	0.07428669968872526	0.49429227100574885	18033;15368;13057	Hmox1;Cyba;Nfkb1
WP1596	Iron Homeostasis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1596&label[]=Hfe&label[]=Il6ra&colors=steelblue	15	2	0.5296052631578947	3.7763975155279508	0.09633114816156041	0.6172329122944427	16194;15216	Hfe;Il6ra
WP113	TGF Beta Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP113&label[]=Tgfb1&label[]=Tgfbr1&label[]=Nfkb1&label[]=Tgfbr2&colors=steelblue	52	4	1.8359649122807018	2.178690874343048	0.1099446351410962	0.6793007814074873	18033;21803;21813;21812	Tgfb1;Tgfbr1;Nfkb1;Tgfbr2
WP6	Integrin-mediated Cell Adhesion	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP6&label[]=Itgb2&label[]=Itgb3&label[]=Itgb5&label[]=Itgam&label[]=Itgax&label[]=Selenop&colors=steelblue	100	6	3.530701754385965	1.6993788819875777	0.14065394383075858	0.8387345520422039	16409;16411;16414;16419;16416;20363	Itgb2;Itgb3;Itgb5;Itgam;Itgax;Selenop
WP2074	Neural Crest Differentiation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2074&label[]=Pmp22&label[]=Gfap&label[]=Nfkb1&label[]=Ets1&label[]=Fgf2&label[]=Notch3&colors=steelblue	101	6	3.5660087719298246	1.6825533485025521	0.14544529804200068	0.8387345520422039	14173;18131;14580;18858;18033;23871	Pmp22;Gfap;Nfkb1;Ets1;Fgf2;Notch3
WP1560	MicroRNAs in Cardiomyocyte Hypertrophy	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1560&label[]=Tgfb1&label[]=Pik3cg&label[]=Nfkb1&label[]=Fgf2&label[]=Plcb2&colors=steelblue	82	5	2.895175438596491	1.727011058930465	0.1624927662374065	0.905432341550245	14173;18796;18033;21803;30955	Tgfb1;Pik3cg;Nfkb1;Fgf2;Plcb2
WP3632	Lung fibrosis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3632&label[]=Tgfb1&label[]=Hmox1&label[]=Plau&label[]=Fgf2&colors=steelblue	61	4	2.1537280701754384	1.8572446797678446	0.16747881462201064	0.905432341550245	14173;18792;21803;15368	Tgfb1;Hmox1;Plau;Fgf2
WP572	EGFR1 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP572&label[]=Ptpn6&label[]=Pik3cg&label[]=Pld2&label[]=Myc&label[]=Vav1&label[]=Eef1a1&label[]=Stat2&label[]=Gja1&label[]=Elk1&colors=steelblue	178	9	6.284649122807017	1.4320608556075094	0.17601775200603598	0.9227597302134612	13627;20847;14609;18806;22324;17869;15170;30955;13712	Ptpn6;Pik3cg;Pld2;Myc;Vav1;Eef1a1;Stat2;Gja1;Elk1
WP3673	Hfe effect on hepcidin production	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3673&label[]=Hfe&colors=steelblue	7	1	0.24714912280701753	4.046140195208518	0.22258920953912598	1	15216	Hfe
WP232	G Protein Signaling Pathways	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP232&label[]=Prkch&label[]=Prkcd&label[]=Adcy7&label[]=Arhgef1&label[]=Akap13&colors=steelblue	93	5	3.283552631578947	1.5227409336806252	0.2305996129226089	1	11513;16801;18753;75547;18755	Prkch;Prkcd;Adcy7;Arhgef1;Akap13
WP1249	EPO Receptor Signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1249&label[]=Pik3cg&label[]=Ptprc&colors=steelblue	26	2	0.9179824561403509	2.178690874343048	0.23338923598394945	1	19264;30955	Pik3cg;Ptprc
WP3654	Novel Jun-Dmp1 Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3654&label[]=Myc&label[]=Ets1&colors=steelblue	26	2	0.9179824561403509	2.178690874343048	0.23338923598394945	1	17869;23871	Myc;Ets1
WP234	Peptide GPCRs	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP234&label[]=Ntsr2&label[]=C3ar1&label[]=Cx3cr1&label[]=Ccr5&colors=steelblue	71	4	2.506798245614035	1.5956609220540634	0.2410293600752541	1	18217;13051;12774;12267	Ntsr2;C3ar1;Cx3cr1;Ccr5
WP222	Cytokines and Inflammatory Response	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP222&label[]=Tgfb1&label[]=Csf1&colors=steelblue	27	2	0.9532894736842105	2.0979986197377505	0.2466185961172358	1	21803;12977	Tgfb1;Csf1
WP3592	ApoE and miR-146 in inflammation and atherosclerosis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3592&label[]=Spi1&colors=steelblue	8	1	0.2824561403508772	3.5403726708074537	0.25007946591167185	1	20375	Spi1
WP2841	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2841&label[]=Itgb2&label[]=Tek&label[]=Csf1&label[]=Pik3cg&label[]=Itgb3&label[]=Osmr&label[]=Itgb5&label[]=Csf1r&label[]=Il6ra&label[]=Csf3r&label[]=Itgam&label[]=Itgax&label[]=Col4a2&label[]=Fgf2&colors=steelblue	325	14	11.474780701754385	1.2200668896321072	0.25571122866231266	1	16194;16409;12827;14173;18414;21687;16411;12977;12978;16414;16419;16416;30955;12986	Itgb2;Tek;Csf1;Pik3cg;Itgb3;Osmr;Itgb5;Csf1r;Il6ra;Csf3r;Itgam;Itgax;Col4a2;Fgf2
WP723	Wnt Signaling Pathway and Pluripotency	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP723&label[]=Prkch&label[]=Plau&label[]=Prkcd&label[]=Myc&label[]=Ldlr&colors=steelblue	97	5	3.424780701754386	1.4599474931164758	0.257208449193026	1	18753;18755;16835;18792;17869	Prkch;Plau;Prkcd;Myc;Ldlr
WP251	MAPK Cascade	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP251&label[]=Sipa1&label[]=Elk1&colors=steelblue	28	2	0.9885964912280701	2.023070097604259	0.2598748958425058	1	20469;13712	Sipa1;Elk1
WP2432	Spinal Cord Injury	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2432&label[]=Tgfb1&label[]=Gfap&label[]=Myc&label[]=Zfp36&label[]=Gja1&colors=steelblue	98	5	3.4600877192982455	1.4450500697173279	0.26397774261444784	1	14580;22695;21803;14609;17869	Tgfb1;Gfap;Myc;Zfp36;Gja1
WP512	Id Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP512&label[]=Elk3&label[]=Nfkb1&label[]=Elk1&colors=steelblue	51	3	1.8006578947368421	1.6660577274388015	0.2681918949514781	1	18033;13712;13713	Elk3;Nfkb1;Elk1
WP273	Ovarian Infertility Genes	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP273&label[]=Bmpr1b&label[]=Syne2&colors=steelblue	31	2	1.094517543859649	1.8272891204167503	0.2996288477524921	1	319565;12167	Bmpr1b;Syne2
WP3675	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3675&label[]=Igfbp5&label[]=Nfkb1&colors=steelblue	31	2	1.094517543859649	1.8272891204167503	0.2996288477524921	1	16011;18033	Igfbp5;Nfkb1
WP730	Glutathione and one carbon metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP730&label[]=Mtr&label[]=Idh1&colors=steelblue	31	2	1.094517543859649	1.8272891204167503	0.2996288477524921	1	15926;238505	Mtr;Idh1
WP4265	Ethanol metabolism resulting in production of ROS by CYP2E1	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP4265&label[]=Prkcd&colors=steelblue	10	1	0.3530701754385965	2.8322981366459627	0.3021949406362572	1	18753	Prkcd
WP2084	SREBF and miR33 in cholesterol and lipid homeostasis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2084&label[]=Ldlr&colors=steelblue	11	1	0.3883771929824561	2.5748164878599664	0.3268865042752819	1	16835	Ldlr
WP207	Nucleotide GPCRs	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP207&label[]=P2ry6&colors=steelblue	12	1	0.4236842105263158	2.360248447204969	0.35070960227740977	1	233571	P2ry6
WP413	G1 to S cell cycle control	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP413&label[]=Myc&label[]=Cdk6&label[]=Mcm3&colors=steelblue	61	3	2.1537280701754384	1.3929335098258835	0.36579357926129774	1	17215;12571;17869	Myc;Cdk6;Mcm3
WP2140	Serotonin and anxiety-related events	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2140&label[]=Plek&colors=steelblue	13	1	0.45899122807017545	2.178690874343048	0.37369459656794113	1	56193	Plek
WP1270	Endochondral Ossification	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1270&label[]=Tgfb1&label[]=Plau&label[]=Fgf2&colors=steelblue	62	3	2.189035087719298	1.3704668403125626	0.3755232486789739	1	14173;18792;21803	Tgfb1;Plau;Fgf2
WP571	FAS pathway and Stress induction of HSP regulation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP571&label[]=Cflar&label[]=Arhgdib&colors=steelblue	37	2	1.3063596491228069	1.5309719657545746	0.37776029062317606	1	12633;11857	Cflar;Arhgdib
WP55	Steroid Biosynthesis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP55&label[]=Hsd17b7&colors=steelblue	14	1	0.49429824561403507	2.023070097604259	0.39587079405036085	1	15490	Hsd17b7
WP1245	Keap1-Nrf2	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1245&label[]=Hmox1&colors=steelblue	14	1	0.49429824561403507	2.023070097604259	0.39587079405036085	1	15368	Hmox1
WP454	Osteoclast	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP454&label[]=Itgb3&colors=steelblue	14	1	0.49429824561403507	2.023070097604259	0.39587079405036085	1	16416	Itgb3
WP298	G13 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP298&label[]=Arhgdib&label[]=Arhgef1&colors=steelblue	39	2	1.3769736842105262	1.4524605828953656	0.40305628764970025	1	11857;16801	Arhgdib;Arhgef1
WP1259	Retinol metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1259&label[]=Lpl&label[]=Retsat&colors=steelblue	39	2	1.3769736842105262	1.4524605828953656	0.40305628764970025	1	67442;16956	Lpl;Retsat
WP339	ESC Pluripotency Pathways	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP339&label[]=Myc&label[]=Fgf2&label[]=Bmpr1b&label[]=Selenop&label[]=Elk1&colors=steelblue	118	5	4.166228070175438	1.2001263290872726	0.40450114572325324	1	14173;12167;17869;20363;13712	Myc;Fgf2;Bmpr1b;Selenop;Elk1
WP189	GPCRs, Class A Rhodopsin-like	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP189&label[]=Ntsr2&label[]=P2ry12&label[]=P2ry13&label[]=Gpr34&label[]=C3ar1&label[]=Cmklr1&label[]=P2ry6&label[]=Cx3cr1&label[]=Ccr5&colors=steelblue	228	9	8.049999999999999	1.1180124223602486	0.4145687055149756	1	74191;70839;233571;12267;18217;14747;12774;13051;23890	Ntsr2;P2ry12;P2ry13;Gpr34;C3ar1;Cmklr1;P2ry6;Cx3cr1;Ccr5
WP2141	Serotonin and anxiety	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2141&label[]=Plek&colors=steelblue	17	1	0.600219298245614	1.6660577274388015	0.45782460580263684	1	56193	Plek
WP166	Apoptosis Modulation by HSP70	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP166&label[]=Nfkb1&colors=steelblue	17	1	0.600219298245614	1.6660577274388015	0.45782460580263684	1	18033	Nfkb1
WP385	Myometrial Relaxation and Contraction Pathways	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP385&label[]=Prkch&label[]=Prkcd&label[]=Igfbp5&label[]=Nfkb1&label[]=Adcy7&label[]=Gja1&colors=steelblue	154	6	5.437280701754386	1.103492780511414	0.4628579120312165	1	11513;18753;18755;14609;16011;18033	Prkch;Prkcd;Igfbp5;Nfkb1;Adcy7;Gja1
WP297	IL-7 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP297&label[]=Irf1&label[]=Lyn&colors=steelblue	44	2	1.5535087719298244	1.2874082439299832	0.4640300893506173	1	16362;17096	Irf1;Lyn
WP2573	Primary Focal Segmental Glomerulosclerosis FSGS	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2573&label[]=Tgfb1&label[]=Lims1&label[]=Itgb3&colors=steelblue	72	3	2.542105263157895	1.1801242236024845	0.47046086281378285	1	110829;21803;16416	Tgfb1;Lims1;Itgb3
WP318	Eicosanoid Synthesis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP318&label[]=Tbxas1&colors=steelblue	18	1	0.6355263157894737	1.5734989648033126	0.47703883394830593	1	21391	Tbxas1
WP3652	EDA Signalling in Hair Follicle Development	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3652&label[]=Nfkb1&colors=steelblue	18	1	0.6355263157894737	1.5734989648033126	0.47703883394830593	1	18033	Nfkb1
WP578	Leptin Insulin Overlap	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP578&label[]=Pik3cg&colors=steelblue	18	1	0.6355263157894737	1.5734989648033126	0.47703883394830593	1	30955	Pik3cg
WP29	Notch Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP29&label[]=Notch3&label[]=Adam17&colors=steelblue	46	2	1.6241228070175437	1.2314339724547665	0.48739121013942166	1	18131;11491	Notch3;Adam17
WP1261	ErbB signaling pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1261&label[]=Myc&label[]=Elk1&colors=steelblue	46	2	1.6241228070175437	1.2314339724547665	0.48739121013942166	1	17869;13712	Myc;Elk1
WP2075	Alzheimers Disease	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2075&label[]=Lpl&label[]=Plcb2&label[]=Adam17&colors=steelblue	75	3	2.6480263157894735	1.1329192546583853	0.49773544865960195	1	16956;18796;11491	Lpl;Plcb2;Adam17
WP460	Blood Clotting Cascade	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP460&label[]=Plau&colors=steelblue	20	1	0.706140350877193	1.4161490683229814	0.5134604241394627	1	18792	Plau
WP164	Glutathione metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP164&label[]=Idh1&colors=steelblue	20	1	0.706140350877193	1.4161490683229814	0.5134604241394627	1	15926	Idh1
WP1244	Estrogen signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1244&label[]=Gtf2h2&label[]=Nfkb1&label[]=Elk1&colors=steelblue	77	3	2.718640350877193	1.103492780511414	0.5155268166741003	1	23894;18033;13712	Gtf2h2;Nfkb1;Elk1
WP456	GPCRs, Class B Secretin-like	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP456&label[]=Adgre1&colors=steelblue	22	1	0.7767543859649122	1.2874082439299832	0.5473600949290566	1	13733	Adgre1
WP1243	EBV LMP1 signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1243&label[]=Nfkb1&colors=steelblue	22	1	0.7767543859649122	1.2874082439299832	0.5473600949290566	1	18033	Nfkb1
WP108	Selenium metabolism/Selenoproteins	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP108&label[]=Nfkb1&label[]=Selenop&colors=steelblue	52	2	1.8359649122807018	1.089345437171524	0.5535488135852935	1	18033;20363	Nfkb1;Selenop
