geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
WP1	Statin Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1&label[]=Apoe&label[]=Abca1&label[]=Soat1&label[]=Ldlr&colors=steelblue	19	4	0.7666666666666667	5.217391304347826	0.006176107208001325	0.07631903907030209	20652;11816;16835;11303	Apoe;Abca1;Soat1;Ldlr
WP2292	Chemokine signaling pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2292&label[]=Stat3&label[]=Ncf1&label[]=Dock2&label[]=Pik3cg&label[]=Plcb3&label[]=Nfkb1&label[]=Adcy7&label[]=Jak3&label[]=Gnai2&label[]=Rac2&label[]=Gng12&label[]=Prex1&label[]=Cx3cr1&label[]=Gng5&label[]=Ccr5&colors=steelblue	191	15	7.707017543859649	1.9462781698156157	0.009571940719911853	0.11039638296965004	17969;19354;277360;11513;16453;12774;14678;20848;13051;14707;14701;18797;18033;94176;30955	Stat3;Ncf1;Dock2;Pik3cg;Plcb3;Nfkb1;Adcy7;Jak3;Gnai2;Rac2;Gng12;Prex1;Cx3cr1;Gng5;Ccr5
WP523	Regulation of Actin Cytoskeleton	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP523&label[]=Gna12&label[]=Pik3cg&label[]=Fn1&label[]=Wasf2&label[]=Pdgfra&label[]=Iqgap1&label[]=Msn&label[]=Rac2&label[]=Gng12&label[]=Fgf2&label[]=Tmsb4x&label[]=Dock1&colors=steelblue	152	12	6.133333333333334	1.9565217391304346	0.018924072364522537	0.20461653244139993	14173;17698;19354;14673;18595;330662;29875;14268;14701;242687;19241;30955	Gna12;Pik3cg;Fn1;Wasf2;Pdgfra;Iqgap1;Msn;Rac2;Gng12;Fgf2;Tmsb4x;Dock1
WP151	IL-5 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP151&label[]=Itgb2&label[]=Stat3&label[]=Pik3cg&label[]=Syk&label[]=Nfkb1&label[]=Itgam&label[]=Dnm2&colors=steelblue	69	7	2.7842105263157895	2.5141776937618148	0.02027512830394218	0.20632924685776452	16409;18033;16414;13430;20848;20963;30955	Itgb2;Stat3;Pik3cg;Syk;Nfkb1;Itgam;Dnm2
WP412	Oxidative Stress	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP412&label[]=Hmox1&label[]=Cyba&label[]=Nfkb1&label[]=Gpx1&colors=steelblue	28	4	1.1298245614035087	3.5403726708074537	0.024610430741384803	0.23653358434775393	18033;14775;15368;13057	Hmox1;Cyba;Nfkb1;Gpx1
WP166	Apoptosis Modulation by HSP70	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP166&label[]=Ripk1&label[]=Nfkb1&label[]=Tnfrsf1a&colors=steelblue	17	3	0.6859649122807018	4.373401534526854	0.02895427714006249	0.2636363129068848	19766;18033;21937	Ripk1;Nfkb1;Tnfrsf1a
WP3675	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3675&label[]=Itgb1&label[]=Nfkb1&label[]=Tnfrsf1a&label[]=Igfbp7&colors=steelblue	31	4	1.2508771929824563	3.1977559607293125	0.03445649142177265	0.2892587301441545	18033;16412;21937;29817	Itgb1;Nfkb1;Tnfrsf1a;Igfbp7
WP3632	Lung fibrosis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3632&label[]=Tgfb1&label[]=Hmox1&label[]=Nfe2l2&label[]=Plau&label[]=Spp1&label[]=Fgf2&colors=steelblue	61	6	2.4614035087719297	2.437633642195296	0.03511233140478176	0.2892587301441545	14173;18024;20750;18792;21803;15368	Tgfb1;Hmox1;Nfe2l2;Plau;Spp1;Fgf2
WP1270	Endochondral Ossification	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1270&label[]=Tgfb1&label[]=Ctsl&label[]=Plau&label[]=Adamts1&label[]=Spp1&label[]=Fgf2&colors=steelblue	62	6	2.5017543859649125	2.3983169705469845	0.03762153245500666	0.2905297089817868	14173;11504;20750;18792;21803;13039	Tgfb1;Ctsl;Plau;Adamts1;Spp1;Fgf2
WP3592	ApoE and miR-146 in inflammation and atherosclerosis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3592&label[]=Spi1&label[]=Apoe&colors=steelblue	8	2	0.32280701754385965	6.195652173913043	0.038625337032260676	0.2905297089817868	11816;20375	Spi1;Apoe
WP2432	Spinal Cord Injury	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2432&label[]=Rhoc&label[]=Tgfb1&label[]=Gfap&label[]=Aqp4&label[]=Fcgr2b&label[]=Vim&label[]=Col4a1&label[]=Zfp36&colors=steelblue	98	8	3.9543859649122806	2.023070097604259	0.043052413381964305	0.31033614646165936	22352;14580;22695;21803;12826;11853;14130;11829	Rhoc;Tgfb1;Gfap;Aqp4;Fcgr2b;Vim;Col4a1;Zfp36
WP1560	MicroRNAs in Cardiomyocyte Hypertrophy	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1560&label[]=Tgfb1&label[]=Stat3&label[]=Pik3cg&label[]=Il6st&label[]=Lrp5&label[]=Nfkb1&label[]=Fgf2&colors=steelblue	82	7	3.3087719298245615	2.1155885471898195	0.04629847487785854	0.3166980418483334	14173;16195;18033;21803;16973;20848;30955	Tgfb1;Stat3;Pik3cg;Il6st;Lrp5;Nfkb1;Fgf2
WP373	IL-3 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP373&label[]=Spi1&label[]=Stat3&label[]=Rack1&label[]=Syk&label[]=Nfkb1&label[]=Tnfrsf1b&label[]=Rac2&label[]=Fes&colors=steelblue	100	8	4.035087719298246	1.9826086956521738	0.04759623750321773	0.3166980418483334	14694;19354;14159;21938;20848;20963;20375;18033	Spi1;Stat3;Rack1;Syk;Nfkb1;Tnfrsf1b;Rac2;Fes
WP488	Alpha6-Beta4 Integrin Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP488&label[]=Pik3cg&label[]=Erbin&label[]=Cd151&label[]=Vim&label[]=Itga6&label[]=Lamb2&colors=steelblue	67	6	2.7035087719298247	2.2193380921479555	0.05187034983776162	0.33235446377528743	22352;12476;16403;16779;59079;30955	Pik3cg;Erbin;Cd151;Vim;Itga6;Lamb2
WP113	TGF Beta Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP113&label[]=Tgfb1&label[]=Stat3&label[]=Nfkb1&label[]=Spp1&label[]=Tgfbr2&colors=steelblue	52	5	2.0982456140350876	2.3829431438127093	0.05699890828151233	0.3512781735296126	20750;18033;21803;20848;21813	Tgfb1;Stat3;Nfkb1;Spp1;Tgfbr2
WP238	Osteoblast	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP238&label[]=Pdgfra&label[]=Col1a1&colors=steelblue	10	2	0.4035087719298246	4.956521739130435	0.0588847805338657	0.3512781735296126	18595;12842	Pdgfra;Col1a1
WP232	G Protein Signaling Pathways	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP232&label[]=Gna12&label[]=Plcb3&label[]=Adcy7&label[]=Gnai2&label[]=Gng12&label[]=Akap13&label[]=Gng5&colors=steelblue	93	7	3.7526315789473683	1.8653576437587658	0.08019639035762272	0.462465851062291	14707;11513;14701;18797;75547;14673;14678	Gna12;Plcb3;Adcy7;Gnai2;Gng12;Akap13;Gng5
WP450	IL-2 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP450&label[]=Stat3&label[]=Rack1&label[]=Pik3cg&label[]=Syk&label[]=Nfkb1&label[]=Jak3&colors=steelblue	76	6	3.066666666666667	1.9565217391304346	0.08485752642656041	0.4735597442514501	14694;18033;16453;20848;20963;30955	Stat3;Rack1;Pik3cg;Syk;Nfkb1;Jak3
WP1254	Apoptosis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1254&label[]=Ripk1&label[]=Cflar&label[]=Nfkb1&label[]=Tnfrsf1b&label[]=Irf5&label[]=Tnfrsf1a&colors=steelblue	81	6	3.268421052631579	1.8357487922705313	0.10723491443033428	0.5587739255115981	12633;27056;19766;18033;21938;21937	Ripk1;Cflar;Nfkb1;Tnfrsf1b;Irf5;Tnfrsf1a
WP1245	Keap1-Nrf2	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1245&label[]=Hmox1&label[]=Nfe2l2&colors=steelblue	14	2	0.5649122807017544	3.5403726708074537	0.10726798752274092	0.5587739255115981	18024;15368	Hmox1;Nfe2l2
WP435	One Carbon Metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP435&label[]=Folh1&label[]=Tcn2&label[]=Aldh1l1&colors=steelblue	29	3	1.1701754385964913	2.563718140929535	0.1098168408519904	0.5587739255115981	53320;107747;21452	Folh1;Tcn2;Aldh1l1
WP2872	White fat cell differentiation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2872&label[]=Cebpa&label[]=Ctnna1&label[]=Cebpd&colors=steelblue	32	3	1.2912280701754386	2.323369565217391	0.1368420688851404	0.6763907976322654	12385;12606;12609	Cebpa;Ctnna1;Cebpd
WP1253	Type II interferon signaling (IFNG)	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1253&label[]=Spi1&label[]=Irf9&label[]=Irf8&colors=steelblue	34	3	1.3719298245614036	2.186700767263427	0.15599392089545783	0.7217702506492022	20375;16391;15900	Spi1;Irf9;Irf8
WP193	Signaling of Hepatocyte Growth Factor Receptor	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP193&label[]=Stat3&label[]=Itgb1&label[]=Dock1&colors=steelblue	34	3	1.3719298245614036	2.186700767263427	0.15599392089545783	0.7217702506492022	330662;16412;20848	Stat3;Itgb1;Dock1
WP318	Eicosanoid Synthesis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP318&label[]=Tbxas1&label[]=Ptgs1&colors=steelblue	18	2	0.7263157894736842	2.753623188405797	0.1627112125740976	0.7217702506492022	19224;21391	Tbxas1;Ptgs1
WP578	Leptin Insulin Overlap	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP578&label[]=Stat3&label[]=Pik3cg&colors=steelblue	18	2	0.7263157894736842	2.753623188405797	0.1627112125740976	0.7217702506492022	20848;30955	Stat3;Pik3cg
WP460	Blood Clotting Cascade	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP460&label[]=Vwf&label[]=Plau&colors=steelblue	20	2	0.8070175438596492	2.4782608695652173	0.19203467256700646	0.830549958852303	18792;22371	Vwf;Plau
WP1259	Retinol metabolism	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1259&label[]=Rlbp1&label[]=Rbp1&label[]=Dhrs3&colors=steelblue	39	3	1.5736842105263158	1.9063545150501673	0.20701764467845796	0.872772648784077	20148;19771;19659	Rlbp1;Rbp1;Dhrs3
WP3979	mir-193a and MVP in colon cancer metastasis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3979&label[]=Mvp&colors=steelblue	6	1	0.24210526315789474	4.130434782608695	0.21906532729846262	0.872772648784077	78388	Mvp
WP2074	Neural Crest Differentiation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2074&label[]=Pmp22&label[]=Gfap&label[]=Itgb1&label[]=Nfkb1&label[]=Fgf2&label[]=Olig1&colors=steelblue	101	6	4.075438596491228	1.4722341799397332	0.22192916522007877	0.872772648784077	14173;14580;18858;50914;18033;16412	Pmp22;Gfap;Itgb1;Nfkb1;Fgf2;Olig1
WP57	Signal Transduction of S1P Receptor	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP57&label[]=Plcb3&label[]=Gnai2&colors=steelblue	22	2	0.887719298245614	2.2529644268774702	0.2219768586502855	0.872772648784077	18797;14678	Plcb3;Gnai2
WP1272	Selenium Micronutrient Network	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1272&label[]=Tbxas1&label[]=Gpx1&colors=steelblue	23	2	0.9280701754385965	2.1550094517958414	0.23709106172854777	0.9114834150897504	14775;21391	Tbxas1;Gpx1
WP553	Calcium Regulation in the Cardiac Cell	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP553&label[]=Plcb3&label[]=Rgs10&label[]=Adcy7&label[]=Atp1b3&label[]=Gnai2&label[]=Gng12&label[]=Atp1b2&label[]=Gng5&colors=steelblue	148	8	5.971929824561403	1.3396004700352526	0.24673655976737108	0.9279440182555477	11513;14678;67865;14707;14701;18797;11933;11932	Plcb3;Rgs10;Adcy7;Atp1b3;Gnai2;Gng12;Atp1b2;Gng5
WP10	IL-9 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP10&label[]=Stat3&label[]=Jak3&colors=steelblue	24	2	0.968421052631579	2.0652173913043477	0.25225841451807807	0.9285256534388832	16453;20848	Stat3;Jak3
WP3855	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP3855&label[]=Col4a2&label[]=Col1a1&colors=steelblue	26	2	1.0491228070175438	1.9063545150501673	0.28263987456947537	0.9851326986791284	12827;12842	Col4a2;Col1a1
WP1249	EPO Receptor Signaling	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1249&label[]=Stat3&label[]=Pik3cg&colors=steelblue	26	2	1.0491228070175438	1.9063545150501673	0.28263987456947537	0.9851326986791284	20848;30955	Stat3;Pik3cg
WP407	Kit Receptor Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP407&label[]=Stat3&label[]=Pik3cg&label[]=Plce1&label[]=Fes&colors=steelblue	67	4	2.7035087719298247	1.479558728098637	0.28472043314425677	0.9851326986791284	74055;14159;20848;30955	Stat3;Pik3cg;Plce1;Fes
WP222	Cytokines and Inflammatory Response	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP222&label[]=Tgfb1&label[]=Csf1&colors=steelblue	27	2	1.0894736842105264	1.8357487922705313	0.2978030243847115	1	21803;12977	Tgfb1;Csf1
WP1256	NLR Proteins	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1256&label[]=Erbin&colors=steelblue	9	1	0.3631578947368421	2.753623188405797	0.30997013633150017	1	59079	Erbin
WP251	MAPK Cascade	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP251&label[]=Plcb3&label[]=Sipa1&colors=steelblue	28	2	1.1298245614035087	1.7701863354037268	0.31291715622849336	1	18797;20469	Plcb3;Sipa1
WP4265	Ethanol metabolism resulting in production of ROS by CYP2E1	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP4265&label[]=Nfe2l2&colors=steelblue	10	1	0.4035087719298246	2.4782608695652173	0.3378685091979037	1	18024	Nfe2l2
WP339	ESC Pluripotency Pathways	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP339&label[]=Stat3&label[]=Il6st&label[]=Lrp5&label[]=Pdgfra&label[]=Fgf2&label[]=Bmpr1b&colors=steelblue	118	6	4.76140350877193	1.260132645541636	0.34069839061708995	1	14173;16195;12167;18595;16973;20848	Stat3;Il6st;Lrp5;Pdgfra;Fgf2;Bmpr1b
WP1498	Dopaminergic Neurogenesis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1498&label[]=Tgfb1&label[]=Stat3&colors=steelblue	30	2	1.2105263157894737	1.6521739130434783	0.34291750986918956	1	21803;20848	Tgfb1;Stat3
WP431	Nuclear receptors in lipid metabolism and toxicity	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP431&label[]=Abca1&label[]=Abcc3&colors=steelblue	30	2	1.2105263157894737	1.6521739130434783	0.34291750986918956	1	76408;11303	Abca1;Abcc3
WP108	Selenium metabolism/Selenoproteins	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP108&label[]=Nfe2l2&label[]=Nfkb1&label[]=Gpx1&colors=steelblue	52	3	2.0982456140350876	1.4297658862876255	0.35049966555710466	1	14775;18024;18033	Nfe2l2;Nfkb1;Gpx1
WP273	Ovarian Infertility Genes	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP273&label[]=Bmpr1b&label[]=Syne2&colors=steelblue	31	2	1.2508771929824563	1.5988779803646562	0.3577675193715206	1	319565;12167	Bmpr1b;Syne2
WP2084	SREBF and miR33 in cholesterol and lipid homeostasis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP2084&label[]=Ldlr&colors=steelblue	11	1	0.443859649122807	2.2529644268774702	0.36464481563913165	1	16835	Ldlr
WP207	Nucleotide GPCRs	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP207&label[]=P2ry6&colors=steelblue	12	1	0.4842105263157895	2.0652173913043477	0.390343948178679	1	233571	P2ry6
WP385	Myometrial Relaxation and Contraction Pathways	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP385&label[]=Plcb3&label[]=Nfkb1&label[]=Rgs10&label[]=Adcy7&label[]=Plcg2&label[]=Gng12&label[]=Gng5&colors=steelblue	154	7	6.2140350877192985	1.1264822134387351	0.42920145717351066	1	11513;234779;67865;14707;14701;18797;18033	Plcb3;Nfkb1;Rgs10;Adcy7;Plcg2;Gng12;Gng5
WP1771	Kennedy pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1771&label[]=Sgpl1&colors=steelblue	14	1	0.5649122807017544	1.7701863354037268	0.43868139927391825	1	20397	Sgpl1
WP454	Osteoclast	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP454&label[]=Spp1&colors=steelblue	14	1	0.5649122807017544	1.7701863354037268	0.43868139927391825	1	20750	Spp1
WP571	FAS pathway and Stress induction of HSP regulation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP571&label[]=Cflar&label[]=Arhgdib&colors=steelblue	37	2	1.4929824561403509	1.3396004700352526	0.44385638537747185	1	12633;11857	Cflar;Arhgdib
WP37	IL-1 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP37&label[]=Capns1&label[]=Nfkb1&colors=steelblue	37	2	1.4929824561403509	1.3396004700352526	0.44385638537747185	1	18033;12336	Capns1;Nfkb1
WP447	Adipogenesis genes	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP447&label[]=Tgfb1&label[]=Stat3&label[]=Il6st&label[]=Ndn&label[]=Cebpa&label[]=Cebpd&colors=steelblue	134	6	5.4070175438596495	1.1096690460739778	0.4574805590131078	1	16195;12606;12609;21803;20848;17984	Tgfb1;Stat3;Il6st;Ndn;Cebpa;Cebpd
WP1596	Iron Homeostasis	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP1596&label[]=Ftl1&colors=steelblue	15	1	0.6052631578947368	1.6521739130434783	0.46140084989723507	1	14325	Ftl1
WP298	G13 Signaling Pathway	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP298&label[]=Arhgdib&label[]=Iqgap1&colors=steelblue	39	2	1.5736842105263158	1.2709030100334449	0.47114275998618627	1	11857;29875	Arhgdib;Iqgap1
WP401	Mitochondrial LC-Fatty Acid Beta-Oxidation	http://www.wikipathways.org/wpi/PathwayWidget.php?id=WP401&label[]=Hadha&colors=steelblue	16	1	0.6456140350877193	1.5489130434782608	0.4832055239608013	1	97212	Hadha
