geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
mmu04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?mmu04933+12825+12826+12827+12842+14268+18018+18033+18753+18796+18797+20848+21803+21812+21813+22329+234779+74055	100	17	4.628398791540786	3.672976501305483	2.7993239584134244e-6	6.418449933219351e-5	12825;12826;12827;12842;14268;18018;18033;18753;18796;18797;20848;21803;21812;21813;22329;234779;74055	Tgfb1;Tgfbr2;Prkcd;Stat3;Plcb3;Plcg2;Tgfbr1;Plce1;Plcb2;Col4a2;Col4a1;Fn1;Vcam1;Nfatc1;Col1a1;Col3a1;Nfkb1
mmu04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04662+12520+14130+15170+16331+17060+17096+18018+18033+19354+20963+22324+234779+240168+26377	72	14	3.332447129909365	4.201116913257906	4.1912409880495716e-6	8.969255714426083e-5	12520;14130;15170;16331;17060;17096;18018;18033;19354;20963;22324;234779;240168;26377	Fcgr2b;Ptpn6;Inpp5d;Vav1;Lyn;Plcg2;Rasgrp3;Cd81;Rac2;Blnk;Nfatc1;Syk;Dapp1;Nfkb1
mmu00511	Other glycan degradation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00511+14466+15211+15212+17159+17160+241159+71665	18	7	0.8331117824773413	8.402233826515811	8.800417920173942e-6	1.765583845234897e-4	14466;15211;15212;17159;17160;241159;71665	Man2b1;Hexb;Hexa;Man2b2;Fuca1;Gba;Neu4
mmu04670	Leukocyte transendothelial migration	http://www.kegg.jp/kegg-bin/show_pathway?mmu04670+12385+12562+13057+14678+16409+16412+16414+16456+17698+17969+17970+19354+20469+21838+22324+22329+234779	115	17	5.322658610271903	3.193892609830855	1.9398119745162035e-5	3.662821434233537e-4	12385;12562;13057;14678;16409;16412;16414;16456;17698;17969;17970;19354;20469;21838;22324;22329;234779	Thy1;Itgb2;Cyba;Msn;Ncf2;Vav1;Itgam;Ncf1;F11r;Plcg2;Rac2;Gnai2;Sipa1;Itgb1;Ctnna1;Vcam1;Cdh5
mmu05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05167+12571+12774+14173+14701+14707+14964+14972+15040+15976+15979+16195+16391+17096+17869+18018+18033+20847+20848+20963+21937+22030+22695+234779+277360+30955	217	25	10.043625377643504	2.4891410282634068	2.1597996801347996e-5	3.839737932945611e-4	12571;12774;14173;14701;14707;14964;14972;15040;15976;15979;16195;16391;17096;17869;18018;18033;20847;20848;20963;21937;22030;22695;234779;277360;30955	H2-K1;Tnfrsf1a;Lyn;Pik3cg;Stat3;H2-D1;Plcg2;Ccr5;Cdk6;Gng5;Stat2;Zfp36;Gng12;Ifngr1;Nfatc1;Fgf2;Syk;Irf9;H2-T23;Prex1;Ifnar2;Il6st;Myc;Nfkb1;Traf2
mmu05152	Tuberculosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05152+13033+13040+14127+14129+14130+14131+14998+15979+16149+16154+16409+16411+16414+16783+16784+16985+17534+18033+20963+21803+21937+27060	178	22	8.238549848942597	2.6703728694223607	2.2727420786905483e-5	3.839737932945611e-4	13033;13040;14127;14129;14130;14131;14998;15979;16149;16154;16409;16411;16414;16783;16784;16985;17534;18033;20963;21803;21937;27060	Ctsd;Ctss;Itgax;Itgb2;Fcgr3;Fcer1g;Tgfb1;Fcgr2b;Itgam;Fcgr1;Tnfrsf1a;Cd74;Tcirg1;Lsp1;Il10ra;Lamp2;Mrc2;Ifngr1;Lamp1;H2-DMa;Syk;Nfkb1
mmu04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04510+109700+12826+12827+12841+12842+13712+14268+16402+16403+16404+16412+16416+16419+16779+18595+192176+19354+20750+21894+22324+22371+330662+64099	199	23	9.210513595166162	2.4971463059422443	4.387033818664676e-5	6.950528709737467e-4	109700;12826;12827;12841;12842;13712;14268;16402;16403;16404;16412;16416;16419;16779;18595;192176;19354;20750;21894;22324;22371;330662;64099	Itgb5;Vav1;Tln1;Spp1;Itga6;Parvg;Rac2;Itgb3;Col4a2;Col4a1;Lamb2;Itgb1;Col9a3;Itga5;Fn1;Elk1;Col1a1;Itga7;Flna;Vwf;Itga1;Dock1;Pdgfra
mmu04610	Complement and coagulation cascades	http://www.kegg.jp/kegg-bin/show_pathway?mmu04610+12259+12260+12262+12267+12268+12628+12759+16409+16411+16414+18792+19128+21788+22371	88	14	4.072990936555891	3.4372774744837407	4.589169988822306e-5	6.950528709737467e-4	12259;12260;12262;12267;12268;12628;12759;16409;16411;16414;18792;19128;21788;22371	Itgax;C4b;Itgb2;C1qa;C3ar1;C1qc;C1qb;Pros1;Itgam;Cfh;Plau;Clu;Tfpi;Vwf
mmu04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04151+109700+12571+12826+12827+12841+12842+12977+12978+12986+14173+14268+14701+14707+15976+16190+16194+16402+16403+16404+16412+16416+16419+16453+16779+17869+18033+18414+18595+20750+208647+20963+21687+22371+30955	358	34	16.569667673716012	2.0519421795002697	4.763602230972719e-5	6.950528709737467e-4	109700;12571;12826;12827;12841;12842;12977;12978;12986;14173;14268;14701;14707;15976;16190;16194;16402;16403;16404;16412;16416;16419;16453;16779;17869;18033;18414;18595;20750;208647;20963;21687;22371;30955	Csf3r;Csf1r;Osmr;Itgb5;Csf1;Pik3cg;Spp1;Itga6;Jak3;Cdk6;Gng5;Itgb3;Col4a2;Il4ra;Col4a1;Lamb2;Il6ra;Gng12;Itgb1;Col9a3;Itga5;Fn1;Fgf2;Syk;Col1a1;Itga7;Ifnar2;Creb3l2;Vwf;Itga1;Myc;Tek;Pdgfra;Nfkb1
mmu05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05205+12505+12512+12842+13039+13712+14173+14268+15163+15170+16402+16412+16416+16419+16801+17698+17869+18792+192176+20848+21803+234779+29875+74055	204	23	9.441933534743201	2.43594173962013	6.483751276076255e-5	9.049061563567296e-4	12505;12512;12842;13039;13712;14173;14268;15163;15170;16402;16412;16416;16419;16801;17698;17869;18792;192176;20848;21803;234779;29875;74055	Tgfb1;Itgb5;Ptpn6;Msn;Hcls1;Cd63;Ctsl;Plau;Stat3;Plcg2;Plce1;Itgb3;Itgb1;Itga5;Fn1;Arhgef1;Elk1;Fgf2;Col1a1;Iqgap1;Flna;Cd44;Myc
mmu04650	Natural killer cell mediated cytotoxicity	http://www.kegg.jp/kegg-bin/show_pathway?mmu04650+14127+14964+14972+15040+15170+15976+15979+16414+16822+18018+19354+20963+22177+22324+234779+24055	118	16	5.461510574018127	2.9295924237730673	9.915316894060222e-5	0.0013261736345805547	14127;14964;14972;15040;15170;15976;15979;16414;16822;18018;19354;20963;22177;22324;234779;24055	Tyrobp;Itgb2;Fcer1g;Ptpn6;Vav1;H2-K1;H2-D1;Plcg2;Sh3bp2;Rac2;Lcp2;Ifngr1;Nfatc1;Syk;H2-T23;Ifnar2
mmu05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05145+12774+14678+14998+15944+15979+16154+16403+16412+16779+16835+18033+20848+21803+21937+30955	108	15	4.998670694864048	3.0007977951842184	1.2377111479788816e-4	0.001589221114004884	12774;14678;14998;15944;15979;16154;16403;16412;16779;16835;18033;20848;21803;21937;30955	Tgfb1;Tnfrsf1a;Pik3cg;Stat3;Itga6;Ccr5;Gnai2;Ldlr;Il10ra;Lamb2;Ifngr1;Itgb1;H2-DMa;Irgm1;Nfkb1
mmu00100	Steroid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu00100+15490+16987+18194+20652+20775+66234	19	6	0.8793957703927492	6.8228665658925385	1.5337727858433237e-4	0.001893619477906565	15490;16987;18194;20652;20775;66234	Msmo1;Sqle;Soat1;Hsd17b7;Nsdhl;Lss
mmu05133	Pertussis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05133+12259+12260+12262+12268+14678+15900+16362+16402+16409+16412+16414+18033	76	12	3.5175830815709968	3.4114332829462692	1.7179181488269357e-4	0.0020424137991609127	12259;12260;12262;12268;14678;15900;16362;16402;16409;16412;16414;18033	C4b;Itgb2;C1qa;Irf8;C1qc;C1qb;Itgam;Gnai2;Itgb1;Itga5;Irf1;Nfkb1
mmu04630	JAK-STAT signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04630+12982+12986+14580+15170+15976+15979+16154+16164+16190+16194+16195+16391+16453+17869+18414+18595+20847+20848+57914	165	19	7.636858006042296	2.487934172007279	2.1167544197964183e-4	0.0024267077455523223	12982;12986;14580;15170;15976;15979;16154;16164;16190;16194;16195;16391;16453;17869;18414;18595;20847;20848;57914	Gfap;Csf3r;Osmr;Ptpn6;Il13ra1;Stat3;Il10ra;Jak3;Stat2;Il4ra;Il6ra;Csf2ra;Ifngr1;Irf9;Crlf2;Ifnar2;Il6st;Myc;Pdgfra
mmu04062	Chemokine signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04062+11513+12774+13051+14678+14701+14707+16453+17096+17969+18033+18753+18796+18797+19354+20305+20847+20848+22324+277360+30955+94176	199	21	9.210513595166162	2.280003148903788	3.3862356511016323e-4	0.0036381724058313523	11513;12774;13051;14678;14701;14707;16453;17096;17969;18033;18753;18796;18797;19354;20305;20847;20848;22324;277360;30955;94176	Ccl6;Cx3cr1;Vav1;Dock2;Prkcd;Lyn;Pik3cg;Ncf1;Stat3;Plcb3;Rac2;Ccr5;Gnai2;Jak3;Plcb2;Adcy7;Gng5;Stat2;Gng12;Prex1;Nfkb1
mmu04926	Relaxin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04926+11513+12825+12826+12827+12842+13618+14678+14701+14707+18033+18796+18797+208647+21803+21812+21813	131	16	6.063202416918429	2.6388695114902436	3.400161126945189e-4	0.0036381724058313523	11513;12825;12826;12827;12842;13618;14678;14701;14707;18033;18796;18797;208647;21803;21812;21813	Tgfb1;Tgfbr2;Plcb3;Tgfbr1;Gnai2;Plcb2;Adcy7;Gng5;Col4a2;Col4a1;Gng12;Col1a1;Creb3l2;Col3a1;Ednrb;Nfkb1
mmu05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05169+12010+12495+12505+12571+14964+14972+14998+15040+15976+16391+16453+17060+17096+17869+18033+19766+20847+20848+20963+21356+22030+22352+234779	230	23	10.645317220543806	2.1605744125326374	3.918113796042011e-4	0.0040571436404176955	12010;12495;12505;12571;14964;14972;14998;15040;15976;16391;16453;17060;17096;17869;18033;19766;20847;20848;20963;21356;22030;22352;234779	Vim;B2m;Entpd1;H2-K1;Lyn;Stat3;H2-D1;Plcg2;Jak3;Tapbp;Cdk6;Blnk;Stat2;H2-DMa;Syk;Irf9;H2-T23;Ripk1;Ifnar2;Cd44;Myc;Nfkb1;Traf2
mmu04015	Rap1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04015+11513+12977+12978+14173+14678+16409+16412+16414+16416+16822+18595+18796+18797+19354+20469+21687+21894+23880+240168+54519+74055	209	21	9.67335347432024	2.170912089147626	6.536991557888339e-4	0.00655741965650674	11513;12977;12978;14173;14678;16409;16412;16414;16416;16822;18595;18796;18797;19354;20469;21687;21894;23880;240168;54519;74055	Itgb2;Csf1r;Csf1;Itgam;Tln1;Fyb;Apbb1ip;Plcb3;Rasgrp3;Rac2;Gnai2;Plce1;Lcp2;Plcb2;Adcy7;Itgb3;Sipa1;Itgb1;Fgf2;Tek;Pdgfra
mmu05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?mmu05142+12259+12260+12262+12633+14678+15979+18033+18796+18797+21803+21812+21813+21937	101	13	4.674682779456193	2.780937362665771	7.322131536955379e-4	0.0071224370404929585	12259;12260;12262;12633;14678;15979;18033;18796;18797;21803;21812;21813;21937	C1qa;C1qc;C1qb;Tgfb1;Tgfbr2;Tnfrsf1a;Plcb3;Tgfbr1;Gnai2;Plcb2;Cflar;Ifngr1;Nfkb1
mmu04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04064+12633+17000+17060+17096+18033+18792+19766+20963+217069+21937+22030+22329+234779	104	13	4.813534743202417	2.7007180156657964	9.682431772968236e-4	0.009141354703302365	12633;17000;17060;17096;18033;18792;19766;20963;217069;21937;22030;22329;234779	Tnfrsf1a;Lyn;Plau;Ltbr;Plcg2;Cflar;Blnk;Vcam1;Syk;Trim25;Ripk1;Nfkb1;Traf2
mmu05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05165+105782+109700+12571+12826+12827+12841+12842+14268+14964+14972+15040+15976+16362+16391+16402+16403+16404+16412+16416+16419+16779+18033+18131+20750+20847+208647+21937+22371+23962+27060	370	30	17.125075528700904	1.751817091242679	0.0018772107946640748	0.017216704716776228	105782;109700;12571;12826;12827;12841;12842;14268;14964;14972;15040;15976;16362;16391;16402;16403;16404;16412;16416;16419;16779;18033;18131;20750;20847;208647;21937;22371;23962;27060	Itgb5;H2-K1;Tnfrsf1a;Spp1;Tcirg1;H2-D1;Itga6;Notch3;Cdk6;Itgb3;Stat2;Col4a2;Col4a1;Lamb2;Itgb1;Col9a3;Itga5;Irf1;Fn1;Irf9;Col1a1;H2-T23;Oasl2;Itga7;Scrib;Ifnar2;Creb3l2;Vwf;Itga1;Nfkb1
mmu04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04621+13030+13057+14469+15976+16391+18033+18439+18753+18796+18797+19766+20847+22030+229900+55932+59079+72512	168	17	7.775709969788519	2.186295536491359	0.0019377546227870024	0.017278312053184103	13030;13057;14469;15976;16391;18033;18439;18753;18796;18797;19766;20847;22030;229900;55932;59079;72512	Cyba;Prkcd;Ctsb;Plcb3;Tmem173;P2rx7;Plcb2;Stat2;Gbp3;Gbp7;Irf9;Gbp2;Ripk1;Ifnar2;Erbin;Nfkb1;Traf2
mmu05100	Bacterial invasion of epithelial cells	http://www.kegg.jp/kegg-bin/show_pathway?mmu05100+11867+12385+13430+14268+15163+16402+16412+242687+330662+622434	74	10	3.425015105740181	2.919695152071131	0.0020342514061456596	0.01764850544250694	11867;12385;13430;14268;15163;16402;16412;242687;330662;622434	Hcls1;Arpc1b;Itgb1;Itga5;Fn1;Dnm2;Ctnna1;Arhgef26;Wasf2;Dock1
mmu00531	Glycosaminoglycan degradation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00531+110006+15211+15212+27419+75612	21	5	0.9719637462235649	5.144224791744374	0.00227618693035736	0.01922778959591349	110006;15211;15212;27419;75612	Gusb;Hexb;Hexa;Naglu;Gns
mmu04659	Th17 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04659+14998+15979+16190+16194+16195+16453+18018+18033+20848+21803+21812+21813	102	12	4.720966767371601	2.5418522500383967	0.0025352523487922607	0.02086707702467476	14998;15979;16190;16194;16195;16453;18018;18033;20848;21803;21812;21813	Tgfb1;Tgfbr2;Stat3;Tgfbr1;Jak3;Il4ra;Il6ra;Ifngr1;Nfatc1;H2-DMa;Il6st;Nfkb1
mmu04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04612+12010+13030+13039+13040+14964+14972+14998+15040+16149+19141+21356	91	11	4.2118429003021145	2.6116833558086823	0.0030563238768046563	0.02452699911135737	12010;13030;13039;13040;14964;14972;14998;15040;16149;19141;21356	Ctss;B2m;H2-K1;Ctsl;Cd74;Lgmn;Ctsb;H2-D1;Tapbp;H2-DMa;H2-T23
mmu05146	Amoebiasis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05146+12825+12826+12827+12842+14268+16409+16414+16779+18033+18796+18797+21803	106	12	4.906102719033233	2.445933297206759	0.0034994076154539755	0.027397801086846977	12825;12826;12827;12842;14268;16409;16414;16779;18033;18796;18797;21803	Itgb2;Tgfb1;Itgam;Plcb3;Plcb2;Col4a2;Col4a1;Lamb2;Fn1;Col1a1;Col3a1;Nfkb1
mmu04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04071+11886+13033+14127+14673+14678+18033+18796+18797+18806+19354+20397+21937+22030	122	13	5.646646525679758	2.302251423190515	0.0041063608054046075	0.03138432901273522	11886;13033;14127;14673;14678;18033;18796;18797;18806;19354;20397;21937;22030	Ctsd;Fcer1g;Tnfrsf1a;Plcb3;Sgpl1;Rac2;Gnai2;Plcb2;Asah1;Gna12;Pld2;Nfkb1;Traf2
mmu04060	Cytokine-cytokine receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04060+12167+12774+12977+12978+12982+12986+13051+15976+15979+16154+16164+16190+16194+16195+17000+18414+20305+21803+21812+21813+21937+21938+269275+57914	296	24	13.700060422960725	1.7518170912426787	0.005213108815332657	0.038916463481901926	12167;12774;12977;12978;12982;12986;13051;15976;15979;16154;16164;16190;16194;16195;17000;18414;20305;21803;21812;21813;21937;21938;269275;57914	Ccl6;Csf3r;Csf1r;Tgfb1;Tgfbr2;Osmr;Cx3cr1;Csf1;Tnfrsf1a;Il13ra1;Ltbr;Tgfbr1;Ccr5;Il10ra;Il4ra;Il6ra;Csf2ra;Ifngr1;Tnfrsf1b;Bmpr1b;Acvr1c;Crlf2;Ifnar2;Il6st
mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	http://www.kegg.jp/kegg-bin/show_pathway?mmu05412+109700+12385+14609+16402+16403+16404+16412+16416+16419	72	9	3.332447129909365	2.700718015665797	0.005702516064308161	0.04109632775371067	109700;12385;14609;16402;16403;16404;16412;16416;16419	Itgb5;Itga6;Itgb3;Itgb1;Itga5;Ctnna1;Gja1;Itga7;Itga1
