geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
mmu04140	Autophagy	http://www.kegg.jp/kegg-bin/show_pathway?mmu04140+23797+245860+26414+26419+26420+51897+56717+69635+75909+78610+97998	130	11	3.157703927492447	3.4835438193647152	3.076819802316777e-4	0.008978719604942596	23797;245860;26414;26419;26420;51897;56717;69635;75909;78610;97998	Vmp1;Mapk9;Atg13;Mapk10;Uvrag;Atg9a;Mtor;Akt3;Mapk8;Deptor;Dapk1
mmu05033	Nicotine addiction	http://www.kegg.jp/kegg-bin/show_pathway?mmu05033+110886+11438+11444+14397+14810+22348	40	6	0.9716012084592145	6.175373134328359	3.672830850455222e-4	0.009824822524967719	110886;11438;11444;14397;14810;22348	Gabra5;Slc32a1;Chrna4;Chrnb2;Grin1;Gabra4
mmu04725	Cholinergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?mmu04725+110862+11438+11444+12669+14704+14706+18751+18752+226922+23797	113	10	2.744773413897281	3.643287984854489	4.032223458796391e-4	0.009956490232874166	110862;11438;11444;12669;14704;14706;18751;18752;226922;23797	Chrna4;Chrnb2;Prkcb;Gng4;Kcnq3;Kcnq5;Prkcg;Gng3;Chrm1;Akt3
mmu04020	Calcium signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04020+110891+11938+12314+12669+13869+14810+15563+18216+18751+18752+19058+20866+320707	184	13	4.469365558912386	2.9086902444300238	5.237337360199934e-4	0.01200846637588699	110891;11938;12314;12669;13869;14810;15563;18216;18751;18752;19058;20866;320707	Atp2b3;Erbb4;Calm2;Prkcb;Grin1;Atp2a2;Prkcg;Ntsr1;Ppp3r1;Chrm1;Slc8a2;Stim1;Htr5a
mmu05231	Choline metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05231+18751+18752+23797+245880+26414+26419+26420+56077+56717	99	9	2.404712990936556	3.742650384441429	6.445525455474055e-4	0.013793424474714476	18751;18752;23797;245880;26414;26419;26420;56077;56717	Mapk9;Mapk10;Prkcb;Wasf3;Prkcg;Mtor;Akt3;Dgke;Mapk8
mmu04530	Tight junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04530+14924+21844+22145+242894+26414+26419+26420+53310+71978+76089+77579+83814	167	12	4.056435045317221	2.958262579318974	7.373754814610223e-4	0.01479359559681176	14924;21844;22145;242894;26414;26419;26420;53310;71978;76089;77579;83814	Mapk9;Rapgef2;Mapk10;Ppp2r2a;Magi1;Tuba4a;Dlg3;Nedd4l;Actr3b;Myh10;Tiam1;Mapk8
mmu04723	Retrograde endocannabinoid signaling	http://www.kegg.jp/kegg-bin/show_pathway?mmu04723+110886+14397+14704+14706+16524+18751+18752+22348+26414+26419+26420	150	11	3.6435045317220545	3.019071310116086	0.0010336065651684878	0.018574541495726883	110886;14397;14704;14706;16524;18751;18752;22348;26414;26419;26420	Gabra5;Slc32a1;Mapk9;Mapk10;Prkcb;Kcnj9;Gng4;Prkcg;Gng3;Gabra4;Mapk8
mmu04024	cAMP signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04024+11931+11938+12314+12669+14810+18479+21844+232975+23797+26414+26419+26420+320707	198	13	4.809425981873112	2.7030252776521433	0.0010415630745267412	0.018574541495726883	11931;11938;12314;12669;14810;18479;21844;232975;23797;26414;26419;26420;320707	Atp2b3;Atp1b1;Mapk9;Calm2;Mapk10;Grin1;Atp2a2;Pak1;Atp1a3;Chrm1;Akt3;Tiam1;Mapk8
mmu05032	Morphine addiction	http://www.kegg.jp/kegg-bin/show_pathway?mmu05032+110886+14397+14704+14706+16524+18751+18752+22348	92	8	2.234682779456193	3.5799264546831067	0.0017118957217633346	0.028922027720317392	110886;14397;14704;14706;16524;18751;18752;22348	Gabra5;Slc32a1;Prkcb;Kcnj9;Gng4;Prkcg;Gng3;Gabra4
mmu04919	Thyroid hormone signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04919+11931+11938+17978+18751+18752+232975+23797+53901+56717	115	9	2.7933534743202415	3.221933809214796	0.001876732136126824	0.030121550784835527	11931;11938;17978;18751;18752;232975;23797;53901;56717	Atp1b1;Prkcb;Atp2a2;Ncoa2;Prkcg;Atp1a3;Mtor;Akt3;Rcan2
mmu04971	Gastric acid secretion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04971+11931+12314+16526+18751+18752+20604+232975	74	7	1.7974622356495467	3.894379454080947	0.002041511124597495	0.031205955761704565	11931;12314;16526;18751;18752;20604;232975	Atp1b1;Calm2;Prkcb;Sst;Prkcg;Atp1a3;Kcnk2
mmu00534	Glycosaminoglycan biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu00534+50785+50787+58193+72727	24	4	0.5829607250755287	6.861525704809288	0.002451474220550365	0.0356981613916697	50785;50787;58193;72727	Hs6st1;Hs6st3;B3gat3;Extl2
mmu04713	Circadian entrainment	http://www.kegg.jp/kegg-bin/show_pathway?mmu04713+12314+14704+14706+14810+16524+18751+18752+54195	98	8	2.3804229607250753	3.3607472839882226	0.0025578121869420656	0.0356981613916697	12314;14704;14706;14810;16524;18751;18752;54195	Gucy1b1;Calm2;Prkcb;Kcnj9;Gng4;Grin1;Prkcg;Gng3
mmu04261	Adrenergic signaling in cardiomyocytes	http://www.kegg.jp/kegg-bin/show_pathway?mmu04261+11931+11938+12314+21770+232975+23797+320707+54376+56808+71978	147	10	3.570634441087613	2.8006227366568517	0.003025155655159706	0.040461456887761066	11931;11938;12314;21770;232975;23797;320707;54376;56808;71978	Atp2b3;Atp1b1;Calm2;Ppp2r2a;Ppp2r5d;Atp2a2;Cacna2d2;Atp1a3;Akt3;Cacng3
mmu04972	Pancreatic secretion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04972+11931+11938+16531+18751+18752+22063+232975+320707	103	8	2.5018731117824773	3.197604211949959	0.003486979562607795	0.04343122572498313	11931;11938;16531;18751;18752;22063;232975;320707	Atp2b3;Atp1b1;Prkcb;Atp2a2;Prkcg;Kcnma1;Atp1a3;Trpc1
mmu05010	Alzheimer disease	http://www.kegg.jp/kegg-bin/show_pathway?mmu05010+11820+11938+11950+12314+14810+17380+17762+19058+20168+22273+68585	175	11	4.2507552870090635	2.587775408670931	0.00351779398395502	0.04343122572498313	11820;11938;11950;12314;14810;17380;17762;19058;20168;22273;68585	Mme;Mapt;Calm2;Grin1;Atp2a2;Ppp3r1;Rtn3;Uqcrc1;Rtn4;App;Atp5f1
mmu04137	Mitophagy	http://www.kegg.jp/kegg-bin/show_pathway?mmu04137+170731+17684+245860+26414+26419+26420	63	6	1.5302719033232628	3.9208718313195927	0.004096938811507633	0.04870805031459075	170731;17684;245860;26414;26419;26420	Mapk9;Mapk10;Atg9a;Mfn2;Cited2;Mapk8
mmu04911	Insulin secretion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04911+11931+16531+18751+18752+19339+22318+232975	85	7	2.0646525679758305	3.390400936494001	0.004477674238670293	0.051333336807613	11931;16531;18751;18752;19339;22318;232975	Rab3a;Atp1b1;Prkcb;Vamp2;Prkcg;Kcnma1;Atp1a3
mmu04726	Serotonergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?mmu04726+11820+14704+14706+15563+16508+16524+18751+18752+22063	132	9	3.2062839879154077	2.806987788331072	0.0047590084879312045	0.05267730084916954	11820;14704;14706;15563;16508;16524;18751;18752;22063	Prkcb;Kcnj9;Gng4;Kcnd2;Prkcg;Gng3;Trpc1;App;Htr5a
mmu05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05170+12234+12314+14704+14706+18479+18751+18752+19058+23797+26414+26419+26420+56717	239	13	5.805317220543807	2.239326380649056	0.005416760056713654	0.0579593326068361	12234;12314;14704;14706;18479;18751;18752;19058;23797;26414;26419;26420;56717	Mapk9;Calm2;Mapk10;Prkcb;Gng4;Btrc;Pak1;Prkcg;Gng3;Ppp3r1;Mtor;Akt3;Mapk8
mmu04710	Circadian rhythm	http://www.kegg.jp/kegg-bin/show_pathway?mmu04710+12234+12952+12953+27373	30	4	0.7287009063444109	5.48922056384743	0.0056443121042710764	0.058445941466806955	12234;12952;12953;27373	Cry1;Csnk1e;Btrc;Cry2
mmu00020	Citrate cycle (TCA cycle)	http://www.kegg.jp/kegg-bin/show_pathway?mmu00020+15929+17448+17449+78920	32	4	0.7772809667673716	5.1461442786069655	0.0071322979583337	0.07154586389453493	15929;17448;17449;78920	Mdh1;Dlst;Idh3g;Mdh2
mmu04022	cGMP-PKG signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04022+110891+11931+11938+12314+16531+19058+232975+23797+320707+54195	168	10	4.080725075528701	2.4505448945747452	0.007725073100541047	0.07514389288708108	110891;11931;11938;12314;16531;19058;232975;23797;320707;54195	Atp2b3;Atp1b1;Gucy1b1;Calm2;Atp2a2;Kcnma1;Atp1a3;Ppp3r1;Akt3;Slc8a2
mmu04071	Sphingolipid signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04071+18751+18752+21770+23797+26414+26419+26420+71978	122	8	2.963383685800604	2.6996166707446374	0.009567637659170236	0.08566420400537475	18751;18752;21770;23797;26414;26419;26420;71978	Mapk9;Mapk10;Prkcb;Ppp2r2a;Ppp2r5d;Prkcg;Akt3;Mapk8
mmu04070	Phosphatidylinositol signaling system	http://www.kegg.jp/kegg-bin/show_pathway?mmu04070+104015+12314+170835+18751+18752+54384+56077	98	7	2.3804229607250753	2.9406538734896945	0.009647298575379493	0.08566420400537475	104015;12314;170835;18751;18752;54384;56077	Calm2;Prkcb;Synj1;Inpp5j;Mtmr7;Prkcg;Dgke
mmu04961	Endocrine and other factor-regulated calcium reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?mmu04961+11931+13429+18751+18752+232975	54	5	1.3116616314199396	3.811958724894048	0.009699049304261687	0.08566420400537475	11931;13429;18751;18752;232975	Atp1b1;Dnm1;Prkcb;Prkcg;Atp1a3
mmu04310	Wnt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04310+12234+18751+18752+19058+26414+26419+26420+27373+67772	148	9	3.5949244712990933	2.5035296490520373	0.009874067128345376	0.08566420400537475	12234;18751;18752;19058;26414;26419;26420;27373;67772	Mapk9;Mapk10;Prkcb;Chd8;Csnk1e;Btrc;Prkcg;Ppp3r1;Mapk8
mmu01210	2-Oxocarboxylic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu01210+12035+14719+15929	19	3	0.4615105740181269	6.500392772977219	0.010267686968192469	0.0867349346523627	12035;14719;15929	Got2;Bcat1;Idh3g
mmu04260	Cardiac muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04260+11931+11938+22273+232975+54376+56808	78	6	1.8946223564954683	3.1668580176042864	0.011489321319727575	0.09456595240083464	11931;11938;22273;232975;54376;56808	Atp1b1;Atp2a2;Cacna2d2;Atp1a3;Uqcrc1;Cacng3
mmu04964	Proximal tubule bicarbonate reclamation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04964+11931+17449+232975	22	3	0.534380664652568	5.613975576662144	0.015471762941253298	0.12416089760355772	11931;17449;232975	Atp1b1;Mdh1;Atp1a3
mmu04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04666+13196+18479+18751+18752+23797+245880	87	6	2.1132326283987917	2.839252015783153	0.018903029193857446	0.14530071897773109	13196;18479;18751;18752;23797;245880	Prkcb;Asap1;Wasf3;Pak1;Prkcg;Akt3
mmu04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04625+12314+18479+19058+23797+26414+26419+26420	112	7	2.7204833836858007	2.5730721393034823	0.019058888530458784	0.14530071897773109	12314;18479;19058;23797;26414;26419;26420	Mapk9;Calm2;Mapk10;Pak1;Ppp3r1;Akt3;Mapk8
mmu04962	Vasopressin-regulated water reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?mmu04962+13191+13426+18195+22318	43	4	1.0444712990936555	3.829688765474951	0.019916609454891487	0.14530071897773109	13191;13426;18195;22318	Nsf;Vamp2;Dync1i1;Dctn1
mmu04973	Carbohydrate digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?mmu04973+11931+18751+232975+23797	43	4	1.0444712990936555	3.829688765474951	0.019916609454891487	0.14530071897773109	11931;18751;232975;23797	Atp1b1;Prkcb;Atp1a3;Akt3
mmu04720	Long-term potentiation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04720+12314+14810+18751+18752+19058	67	5	1.6274320241691842	3.0723249424519197	0.023034203081489513	0.16431064864795852	12314;14810;18751;18752;19058	Calm2;Prkcb;Grin1;Prkcg;Ppp3r1
mmu04080	Neuroactive ligand-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04080+108068+110886+11438+11444+12669+14397+14807+14810+15563+18216+20608+207911+268934	289	13	7.019818731117825	1.851899671194202	0.023673925488330916	0.16520282786422227	108068;110886;11438;11444;12669;14397;14807;14810;15563;18216;20608;207911;268934	Gabra5;Grik3;Chrna4;Chrnb2;Grin1;Sstr4;Grm4;Ntsr1;Chrm1;Gabra4;Grm2;Mchr1;Htr5a
mmu05031	Amphetamine addiction	http://www.kegg.jp/kegg-bin/show_pathway?mmu05031+12314+14810+18751+18752+19058	68	5	1.6517220543806646	3.027143693298215	0.024388262255254034	0.16656664221141584	12314;14810;18751;18752;19058	Calm2;Prkcb;Grin1;Prkcg;Ppp3r1
mmu04930	Type II diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?mmu04930+26414+26419+26420+56717	48	4	1.1659214501510573	3.430762852404644	0.028611981744415593	0.1846019669352889	26414;26419;26420;56717	Mapk9;Mapk10;Mtor;Mapk8
mmu04920	Adipocytokine signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04920+23797+26414+26419+26420+56717	71	5	1.7245921450151056	2.899236213299699	0.02875420045721011	0.1846019669352889	23797;26414;26419;26420;56717	Mapk9;Mapk10;Mtor;Akt3;Mapk8
mmu05214	Glioma	http://www.kegg.jp/kegg-bin/show_pathway?mmu05214+12314+18751+18752+23797+56717	71	5	1.7245921450151056	2.899236213299699	0.02875420045721011	0.1846019669352889	12314;18751;18752;23797;56717	Calm2;Prkcb;Prkcg;Mtor;Akt3
mmu04015	Rap1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04015+12314+14180+14810+14924+16590+18751+18752+21844+23797+76089	209	10	5.076616314199396	1.9698159918112785	0.030994159248952102	0.19448537989786893	12314;14180;14810;14924;16590;18751;18752;21844;23797;76089	Rapgef2;Calm2;Prkcb;Grin1;Magi1;Prkcg;Kit;Akt3;Tiam1;Fgf9
mmu04918	Thyroid hormone synthesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04918+114479+11931+18751+18752+232975	73	5	1.7731722054380663	2.8198050841682005	0.03192297077116968	0.19448537989786893	114479;11931;18751;18752;232975	Atp1b1;Prkcb;Slc5a5;Prkcg;Atp1a3
mmu04750	Inflammatory mediator regulation of TRP channels	http://www.kegg.jp/kegg-bin/show_pathway?mmu04750+12314+18751+18752+241118+26414+26419+26420	125	7	3.036253776435045	2.3054726368159204	0.03233893353707451	0.19448537989786893	12314;18751;18752;241118;26414;26419;26420	Mapk9;Calm2;Mapk10;Prkcb;Asic4;Prkcg;Mapk8
mmu04921	Oxytocin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04921+12314+16524+18751+18752+19058+54195+54376+56808	153	8	3.7163746223564953	2.152635515234286	0.032717166711791035	0.19448537989786893	12314;16524;18751;18752;19058;54195;54376;56808	Gucy1b1;Calm2;Prkcb;Kcnj9;Cacna2d2;Prkcg;Ppp3r1;Cacng3
mmu04925	Aldosterone synthesis and secretion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04925+11931+12314+18751+18752+232975+320707	100	6	2.429003021148036	2.4701492537313436	0.03455071826195588	0.20165055567432433	11931;12314;18751;18752;232975;320707	Atp2b3;Atp1b1;Calm2;Prkcb;Prkcg;Atp1a3
mmu05212	Pancreatic cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05212+23797+26414+26419+26420+56717	75	5	1.8217522658610272	2.744610281923715	0.03530229010631092	0.2023577700736751	23797;26414;26419;26420;56717	Mapk9;Mapk10;Mtor;Akt3;Mapk8
mmu01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?mmu01230+108645+12035+14719+15929+19139	78	5	1.8946223564954683	2.639048348003572	0.040772090891340484	0.22734809359851627	108645;12035;14719;15929;19139	Got2;Mat2b;Bcat1;Idh3g;Prps1
mmu04136	Autophagy	http://www.kegg.jp/kegg-bin/show_pathway?mmu04136+245860+51897+56717	32	3	0.7772809667673716	3.859608208955224	0.041786721253309844	0.22734809359851627	245860;51897;56717	Atg13;Atg9a;Mtor
mmu04215	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04215+26414+26419+26420	32	3	0.7772809667673716	3.859608208955224	0.041786721253309844	0.22734809359851627	26414;26419;26420	Mapk9;Mapk10;Mapk8
mmu04931	Insulin resistance	http://www.kegg.jp/kegg-bin/show_pathway?mmu04931+18751+23797+26414+26419+26420+56717	109	6	2.6476132930513594	2.266191975900315	0.049220741587754135	0.2633309674944846	18751;23797;26414;26419;26420;56717	Mapk9;Mapk10;Prkcb;Mtor;Akt3;Mapk8
mmu04370	VEGF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04370+18751+18752+19058+23797	58	4	1.408821752265861	2.839252015783153	0.05185871298192968	0.27289585028195784	18751;18752;19058;23797	Prkcb;Prkcg;Ppp3r1;Akt3
mmu04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04510+18479+18751+18752+19417+232906+23797+26414+26419+26420	199	9	4.833716012084592	1.861921548038701	0.05327024336828867	0.2758023890519462	18479;18751;18752;19417;232906;23797;26414;26419;26420	Mapk9;Rasgrf1;Mapk10;Prkcb;Pak1;Prkcg;Arhgap35;Akt3;Mapk8
mmu04540	Gap junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04540+18751+18752+22145+22153+54195	86	5	2.088942598187311	2.3935554784218445	0.05775080111752118	0.29425408188451263	18751;18752;22145;22153;54195	Gucy1b1;Prkcb;Tubb4a;Tuba4a;Prkcg
mmu04742	Taste transduction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04742+110876+110886+14397+20276+268934	88	5	2.137522658610272	2.3391564902758932	0.06254305678692951	0.30886648044006726	110876;110886;14397;20276;268934	Gabra5;Scn2a;Grm4;Gabra4;Scnn1a
mmu05210	Colorectal cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05210+23797+26414+26419+26420+56717	88	5	2.137522658610272	2.3391564902758932	0.06254305678692951	0.30886648044006726	23797;26414;26419;26420;56717	Mapk9;Mapk10;Mtor;Akt3;Mapk8
mmu00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00620+16832+17448+17449	38	3	0.9230211480362538	3.2501963864886094	0.0640175615470101	0.3113581402513673	16832;17448;17449	Mdh1;Ldhb;Mdh2
mmu04072	Phospholipase D signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04072+108068+13429+16590+23797+268934+56077+56717	147	7	3.570634441087613	1.9604359156597964	0.06670175917681487	0.31889353113461943	108068;13429;16590;23797;268934;56077;56717	Dnm1;Grm4;Kit;Mtor;Grm2;Akt3;Dgke
mmu04912	GnRH signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04912+12314+18751+26414+26419+26420	90	5	2.1861027190332325	2.287175234936429	0.06755376983537109	0.31889353113461943	12314;18751;26414;26419;26420	Mapk9;Calm2;Mapk10;Prkcb;Mapk8
mmu01200	Carbon metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu01200+14719+15929+17448+17449+19139+78920	120	6	2.9148036253776435	2.058457711442786	0.07168932275905382	0.3335111971834243	14719;15929;17448;17449;19139;78920	Got2;Mdh1;Dlst;Idh3g;Mdh2;Prps1
mmu04722	Neurotrophin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04722+12314+20661+23797+26414+26419+26420	121	6	2.9390936555891236	2.0414456642407797	0.07398249764842613	0.3392625963592112	12314;20661;23797;26414;26419;26420	Mapk9;Calm2;Mapk10;Sort1;Akt3;Mapk8
mmu01522	Endocrine resistance	http://www.kegg.jp/kegg-bin/show_pathway?mmu01522+23797+26414+26419+26420+56717	93	5	2.2589728096676738	2.213395388648157	0.07547674639804436	0.34123993794045404	23797;26414;26419;26420;56717	Mapk9;Mapk10;Mtor;Akt3;Mapk8
mmu05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05167+12314+14704+14706+19058+23797+26414+26419+26420+56717	217	9	5.270936555891239	1.7074764426714355	0.08192739574947239	0.36449975681305724	12314;14704;14706;19058;23797;26414;26419;26420;56717	Mapk9;Calm2;Mapk10;Gng4;Gng3;Ppp3r1;Mtor;Akt3;Mapk8
mmu04664	Fc epsilon RI signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04664+23797+26414+26419+26420	68	4	1.6517220543806646	2.421714954638572	0.08289246806029027	0.36449975681305724	23797;26414;26419;26420	Mapk9;Mapk10;Akt3;Mapk8
mmu05221	Acute myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?mmu05221+12395+16590+23797+56717	69	4	1.676012084592145	2.386617636455404	0.08640630662960425	0.3748165463257157	12395;16590;23797;56717	Kit;Mtor;Akt3;Runx1t1
mmu04270	Vascular smooth muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04270+12314+16531+18751+18752+54195+56089	129	6	3.133413897280967	1.9148443827374753	0.09381714972037614	0.39306191318935163	12314;16531;18751;18752;54195;56089	Gucy1b1;Calm2;Prkcb;Ramp3;Prkcg;Kcnma1
mmu04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?mmu04933+18751+23797+26414+26419+26420	100	5	2.429003021148036	2.058457711442786	0.09582659231479085	0.39306191318935163	18751;23797;26414;26419;26420	Mapk9;Mapk10;Prkcb;Akt3;Mapk8
mmu04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04917+23797+26414+26419+26420	72	4	1.748882175226586	2.2871752349364294	0.09737324194881314	0.39306191318935163	23797;26414;26419;26420	Mapk9;Mapk10;Akt3;Mapk8
mmu04924	Renin secretion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04924+12314+16531+19058+54195	72	4	1.748882175226586	2.2871752349364294	0.09737324194881314	0.39306191318935163	12314;16531;19058;54195	Gucy1b1;Calm2;Kcnma1;Ppp3r1
mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	http://www.kegg.jp/kegg-bin/show_pathway?mmu05412+11938+12386+54376+56808	72	4	1.748882175226586	2.2871752349364294	0.09737324194881314	0.39306191318935163	11938;12386;54376;56808	Ctnna2;Atp2a2;Cacna2d2;Cacng3
