geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0019098	reproductive behavior	http://amigo.geneontology.org/amigo/term/GO:0019098	42	6	0.673376950176145	8.910313901345292	5.142192820184466e-5	0.00379587324544526	11804;11820;14810;17978;56710;545156	Ncoa2;App;Grin1;Brinp1;Aplp2;Kalrn
GO:0016358	dendrite development	http://amigo.geneontology.org/amigo/term/GO:0016358	262	14	4.2005895463369045	3.332865505083353	8.569644994316228e-5	0.005798793112820648	11820;12386;13196;13838;14025;14810;17754;26419;54713;94253;216049;269397;545156;665113	Bcl11a;Hecw1;Fezf2;Mapk8;Asap1;App;Epha4;Grin1;Map1a;Tnik;Zfp365;Ss18l1;Kalrn;Ctnna2
GO:0007215	glutamate receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007215	91	8	1.4589833920483142	5.483270093135563	1.0438966665293758e-4	0.00652033917862964	11820;14807;14810;19417;54376;69635;108068;545156	Grik3;Dapk1;App;Grm2;Grin1;Rasgrf1;Kalrn;Cacng3
GO:0051648	vesicle localization	http://amigo.geneontology.org/amigo/term/GO:0051648	272	14	4.360917391616939	3.210333685043524	1.2742836056078843e-4	0.007390844912525729	11438;13191;17918;18751;18752;20979;22318;27062;54525;207227;208898;213760;231570;320405	Vamp2;Stxbp5l;Prepl;Syt7;Chrna4;Dctn1;Myo5a;Syt1;Prkcb;Cadps;Unc13c;Prkcg;A830010M20Rik;Cadps2
GO:0035249	synaptic transmission, glutamatergic	http://amigo.geneontology.org/amigo/term/GO:0035249	95	8	1.523114530160328	5.252395562898276	1.4134492229300744e-4	0.007651471793461469	12564;14807;14810;20979;54376;108068;208898;243931	Grik3;Tshz3;Grm2;Grin1;Syt1;Cdh8;Unc13c;Cacng3
GO:0051705	multi-organism behavior	http://amigo.geneontology.org/amigo/term/GO:0051705	74	7	1.1864260550722554	5.900072718458368	1.7927178930754462e-4	0.00909804330735789	11804;11820;14810;56710;66797;67772;545156	App;Grin1;Brinp1;Aplp2;Cntnap2;Chd8;Kalrn
GO:0099504	synaptic vesicle cycle	http://amigo.geneontology.org/amigo/term/GO:0099504	221	12	3.543245380688763	3.386725645760201	2.370292787685635e-4	0.01132163378588668	11438;18751;18752;20979;22318;27062;54525;207227;208898;213760;231570;320405	Vamp2;Stxbp5l;Prepl;Syt7;Chrna4;Syt1;Prkcb;Cadps;Unc13c;Prkcg;A830010M20Rik;Cadps2
GO:0035637	multicellular organismal signaling	http://amigo.geneontology.org/amigo/term/GO:0035637	134	9	2.1483931267524623	4.189177431229503	3.0691262483828474e-4	0.013845169520482623	16485;16490;16508;16531;20265;20273;54376;72821;110876	Scn8a;Kcna2;Kcna1;Kcnd2;Kcnma1;Scn1a;Cacng3;Scn2b;Scn2a
GO:0030534	adult behavior	http://amigo.geneontology.org/amigo/term/GO:0030534	167	10	2.6774750161765764	3.73486211433635	3.6234100179055595e-4	0.015485310181785865	11438;11820;13838;14810;16531;20265;20273;66797;80912;545156	App;Scn8a;Epha4;Grin1;Chrna4;Pum1;Cntnap2;Kalrn;Kcnma1;Scn1a
GO:0051668	localization within membrane	http://amigo.geneontology.org/amigo/term/GO:0051668	171	10	2.7416061542885903	3.6474969186793587	4.372017108129622e-4	0.017750389459006265	18196;19058;20320;22318;26414;53310;54376;65945;545156;665113	Dlg3;Vamp2;Tnik;Nsg1;Nptn;Ppp3r1;Clstn1;Mapk10;Kalrn;Cacng3
GO:2001023	regulation of response to drug	http://amigo.geneontology.org/amigo/term/GO:2001023	114	8	1.8277374361923935	4.376996302415231	4.936113827351818e-4	0.019086306799093695	11438;14397;16490;18751;20979;54525;68585;93692	Rtn4;Glrx;Syt7;Chrna4;Gabra4;Syt1;Kcna2;Prkcb
GO:0050808	synapse organization	http://amigo.geneontology.org/amigo/term/GO:0050808	429	17	6.87806456251348	2.4716255344058036	5.609150312584354e-4	0.020702863880993162	11820;12386;12564;13191;13838;13869;14810;17918;20320;53310;65945;208898;216028;216049;224997;235604;545156	Dlg3;Dlgap1;App;Epha4;Grin1;Dctn1;Nptn;Camkv;Myo5a;Cdh8;Zfp365;Clstn1;Lrrtm3;Kalrn;Unc13c;Erbb4;Ctnna2
GO:0031109	microtubule polymerization or depolymerization	http://amigo.geneontology.org/amigo/term/GO:0031109	117	8	1.8758357897764038	4.264765627994327	5.871099047808359e-4	0.02072753229052342	13191;14544;16765;17754;22153;26419;56471;72948	Tppp;Mapk8;Stmn4;Map1a;Stmn1;Dctn1;Gda;Tubb4a
GO:0032409	regulation of transporter activity	http://amigo.geneontology.org/amigo/term/GO:0032409	247	12	3.9600977784168525	3.0302282093643904	6.466181315519792e-4	0.021877246784175297	11438;16485;17918;19417;20866;22318;54376;69635;72821;93692;94253;268345	Vamp2;Hecw1;Dapk1;Glrx;Chrna4;Stim1;Rasgrf1;Myo5a;Kcnc2;Kcna1;Cacng3;Scn2b
GO:0106027	neuron projection organization	http://amigo.geneontology.org/amigo/term/GO:0106027	93	7	1.491048961104321	4.694681517913111	7.302116697758265e-4	0.023717275034318842	11820;13191;13838;14810;17754;216049;545156	App;Epha4;Grin1;Map1a;Dctn1;Zfp365;Kalrn
GO:0006836	neurotransmitter transport	http://amigo.geneontology.org/amigo/term/GO:0006836	289	13	4.633474728592997	2.8056697751640884	7.982638326807789e-4	0.024930393543722788	11438;18751;18752;19276;20979;22318;27062;54525;207227;208898;213760;232333;320405	Vamp2;Stxbp5l;Prepl;Syt7;Chrna4;Slc6a1;Syt1;Prkcb;Cadps;Ptprn2;Unc13c;Prkcg;Cadps2
GO:0023061	signal release	http://amigo.geneontology.org/amigo/term/GO:0023061	492	18	7.888129987777698	2.281909657661599	9.795341127978308e-4	0.02945858146636439	11438;12952;12953;17918;18751;18752;19276;20394;20979;22318;27062;54525;93692;207227;208898;213760;320405;545156	Cry1;Vamp2;Glrx;Stxbp5l;Scg5;Prepl;Syt7;Chrna4;Myo5a;Syt1;Prkcb;Cadps;Ptprn2;Kalrn;Unc13c;Cry2;Prkcg;Cadps2
GO:0043270	positive regulation of ion transport	http://amigo.geneontology.org/amigo/term/GO:0043270	298	13	4.777769789345029	2.7209347819544347	0.0010572266735449087	0.030659573532802353	11438;12669;14810;16485;20608;20866;22063;23797;54376;68585;93692;232333;268345	Akt3;Rtn4;Glrx;Grin1;Chrna4;Slc6a1;Stim1;Chrm1;Trpc1;Kcnc2;Sstr4;Kcna1;Cacng3
GO:0048511	rhythmic process	http://amigo.geneontology.org/amigo/term/GO:0048511	301	13	4.825868142929039	2.693815830639274	0.001157816346290197	0.032418857696125514	12234;12952;12953;14810;16490;16508;16531;17978;18752;21685;26414;26419;217082	Hlf;Ncoa2;Cry1;Mapk8;Tef;Btrc;Grin1;Kcna2;Mapk10;Kcnd2;Kcnma1;Cry2;Prkcg
GO:0051932	synaptic transmission, GABAergic	http://amigo.geneontology.org/amigo/term/GO:0051932	51	5	0.817672010928176	6.114921304844808	0.0013058276358296483	0.03496497801141214	13869;14397;110886;224860;232333	Gabra4;Slc6a1;Plcl2;Gabra5;Erbb4
GO:0015844	monoamine transport	http://amigo.geneontology.org/amigo/term/GO:0015844	103	7	1.6513768063843555	4.238887195785624	0.0013348698501893796	0.03496497801141214	11438;16490;18751;20979;27062;54525;68585	Rtn4;Syt7;Chrna4;Syt1;Kcna2;Prkcb;Cadps
GO:0031503	protein-containing complex localization	http://amigo.geneontology.org/amigo/term/GO:0031503	236	11	3.7837371486088145	2.907178688150794	0.0015067396799316457	0.03823351937826551	18196;19058;20320;22318;26414;53310;54376;65945;216049;545156;665113	Dlg3;Vamp2;Tnik;Nsg1;Nptn;Ppp3r1;Zfp365;Clstn1;Mapk10;Kalrn;Cacng3
GO:0051703	intraspecies interaction between organisms	http://amigo.geneontology.org/amigo/term/GO:0051703	53	5	0.8497375799841829	5.884169557492174	0.0015544823328144108	0.038249686492281866	14810;56710;66797;67772;545156	Grin1;Brinp1;Cntnap2;Chd8;Kalrn
GO:0010721	negative regulation of cell development	http://amigo.geneontology.org/amigo/term/GO:0010721	351	14	5.627507369329211	2.487779949663358	0.0016101324093104052	0.03845375048117791	11820;12395;12396;13196;13838;13869;14025;14567;20378;54713;56710;68585;216049;330938	Bcl11a;Runx1t1;Gdi1;Rtn4;Fezf2;Asap1;App;Epha4;Frzb;Brinp1;Dixdc1;Zfp365;Cbfa2t2;Erbb4
GO:0006887	exocytosis	http://amigo.geneontology.org/amigo/term/GO:0006887	357	14	5.723704076497232	2.4459685219379232	0.0018849343054907486	0.043730475887385364	11438;16590;17918;18751;18752;20979;22318;27062;54525;93692;207227;208898;213760;320405	Kit;Vamp2;Glrx;Stxbp5l;Prepl;Syt7;Chrna4;Myo5a;Syt1;Prkcb;Cadps;Unc13c;Prkcg;Cadps2
GO:0050954	sensory perception of mechanical stimulus	http://amigo.geneontology.org/amigo/term/GO:0050954	176	9	2.8217700769286074	3.1894873624133715	0.0021429402968790034	0.04833520891849308	16485;16531;16590;17754;20265;20273;68955;110886;243931	Kit;Tshz3;Scn8a;Map1a;Kcna1;Gabra5;Kcnma1;Srrm4;Scn1a
GO:1990778	protein localization to cell periphery	http://amigo.geneontology.org/amigo/term/GO:1990778	324	13	5.194622187073119	2.502588163649449	0.0022273964550819647	0.04888232220342042	14810;17918;18196;22318;26414;54376;65945;80334;104718;241263;269109;545156;665113	Vamp2;Grin1;Tnik;Kcnip4;Nsg1;Ttc7b;Myo5a;Dpp10;Clstn1;Gpr158;Mapk10;Kalrn;Cacng3
GO:0018210	peptidyl-threonine modification	http://amigo.geneontology.org/amigo/term/GO:0018210	114	7	1.8277374361923935	3.8298717646133267	0.0023914692222850586	0.05094516197609019	11820;18751;21951;23797;26404;26419;270049	Akt3;Mapk8;App;Map3k12;Tnks;Prkcb;Galntl6
GO:0051961	negative regulation of nervous system development	http://amigo.geneontology.org/amigo/term/GO:0051961	328	13	5.258753325185132	2.4720687958000656	0.0024779681006028564	0.05094516197609019	11820;12395;12396;13196;13838;13869;14025;14567;54713;56710;68585;216049;330938	Bcl11a;Runx1t1;Gdi1;Rtn4;Fezf2;Asap1;App;Epha4;Brinp1;Dixdc1;Zfp365;Cbfa2t2;Erbb4
GO:0099601	regulation of neurotransmitter receptor activity	http://amigo.geneontology.org/amigo/term/GO:0099601	59	5	0.9459342871522036	5.285779433001444	0.0025096138904477927	0.05094516197609019	11438;19417;54376;69635;71897	Dapk1;Lypd6b;Chrna4;Rasgrf1;Cacng3
GO:0015850	organic hydroxy compound transport	http://amigo.geneontology.org/amigo/term/GO:0015850	255	11	4.08836005464088	2.6905653741317153	0.0027621453796651263	0.05470395239727031	11438;16490;18751;20979;27062;54525;64291;68585;74309;237542;239606	Osbpl8;Osbp2;Rtn4;Syt7;Chrna4;Syt1;Kcna2;Osbpl1a;Prkcb;Cadps;Slc2a13
GO:0061564	axon development	http://amigo.geneontology.org/amigo/term/GO:0061564	458	16	7.343015313825581	2.1789413907219926	0.0029504534596238585	0.05704210021939459	11820;12386;12552;13838;14009;14025;14567;14810;16765;17754;20320;54713;68585;76884;330938;545156	Bcl11a;Etv1;Gdi1;Cyfip2;Rtn4;Fezf2;App;Epha4;Grin1;Map1a;Stmn1;Cdh11;Dixdc1;Nptn;Kalrn;Ctnna2
GO:0015837	amine transport	http://amigo.geneontology.org/amigo/term/GO:0015837	121	7	1.9399669278884175	3.6083089352555313	0.0033411606879453215	0.06309354601422329	11438;16490;18751;20979;54525;68585;232333	Rtn4;Syt7;Chrna4;Slc6a1;Syt1;Kcna2;Prkcb
GO:0031345	negative regulation of cell projection organization	http://amigo.geneontology.org/amigo/term/GO:0031345	193	9	3.094327413904666	2.9085480610608982	0.003967249389078109	0.07321378418025964	12395;12396;13196;13838;14025;14567;68585;74694;216049	Bcl11a;Runx1t1;Gdi1;Rtn4;Asap1;Epha4;Zfp365;Cbfa2t2;Tbc1d30
GO:0032386	regulation of intracellular transport	http://amigo.geneontology.org/amigo/term/GO:0032386	444	15	7.118556330433532	2.107168828020846	0.005366737255147691	0.09683979224844277	11438;12669;13191;14567;18751;18752;20218;20362;20979;22318;54525;192197;207227;213760;234593	Gdi1;Sept8;Vamp2;Stxbp5l;Prepl;Syt7;Chrna4;Khdrbs1;Dctn1;Chrm1;Syt1;Ndrg4;Prkcb;Bcas3;Prkcg
GO:0001505	regulation of neurotransmitter levels	http://amigo.geneontology.org/amigo/term/GO:0001505	361	13	5.787835214609246	2.2460902078183422	0.005558198639584067	0.0981142890291796	11438;18751;18752;19276;20979;22318;27062;54525;207227;208898;213760;232333;320405	Vamp2;Stxbp5l;Prepl;Syt7;Chrna4;Slc6a1;Syt1;Prkcb;Cadps;Ptprn2;Unc13c;Prkcg;Cadps2
GO:0106030	neuron projection fasciculation	http://amigo.geneontology.org/amigo/term/GO:0106030	23	3	0.36875404414407936	8.135503996880484	0.005682602349204036	0.09817602356497185	13838;54713;68585	Rtn4;Fezf2;Epha4
GO:0051656	establishment of organelle localization	http://amigo.geneontology.org/amigo/term/GO:0051656	456	15	7.310949744769574	2.0517170167571392	0.006809597272945833	0.11519568720066702	11438;13191;16590;17918;18751;18752;20979;22318;27062;54525;207227;208898;213760;231570;320405	Kit;Vamp2;Stxbp5l;Prepl;Syt7;Chrna4;Dctn1;Myo5a;Syt1;Prkcb;Cadps;Unc13c;Prkcg;A830010M20Rik;Cadps2
GO:0060004	reflex	http://amigo.geneontology.org/amigo/term/GO:0060004	25	3	0.4008196132000863	7.484663677130045	0.007208627334188256	0.11945725296654824	16531;20230;114249	Satb1;Kcnma1;Npnt
GO:0019233	sensory perception of pain	http://amigo.geneontology.org/amigo/term/GO:0019233	140	7	2.2445898339204833	3.1186098654708516	0.0073731716739345865	0.11974030798469767	11438;14810;16485;16490;16508;20265;68585	Rtn4;Grin1;Chrna4;Kcna2;Kcna1;Kcnd2;Scn1a
GO:0045666	positive regulation of neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0045666	420	14	6.73376950176145	2.0790732436472346	0.00789517855566002	0.12570362719992034	12396;13838;14025;14567;20320;20713;20979;54713;56710;70834;234593;269397;330938;545156	Bcl11a;Gdi1;Spag9;Fezf2;Epha4;Serpini1;Brinp1;Dixdc1;Nptn;Syt1;Ndrg4;Cbfa2t2;Ss18l1;Kalrn
GO:0031346	positive regulation of cell projection organization	http://amigo.geneontology.org/amigo/term/GO:0031346	426	14	6.82996620892947	2.049790521905724	0.0088831293275895	0.13465591759756698	12396;13838;14025;14567;14810;16590;20320;20713;20979;192197;234593;269397;330938;545156	Bcl11a;Kit;Gdi1;Epha4;Grin1;Serpini1;Dixdc1;Nptn;Syt1;Ndrg4;Cbfa2t2;Ss18l1;Bcas3;Kalrn
GO:0097366	response to bronchodilator	http://amigo.geneontology.org/amigo/term/GO:0097366	51	4	0.817672010928176	4.8919370438758465	0.008920685353578817	0.13465591759756698	14810;26419;54195;268345	Mapk8;Grin1;Gucy1b1;Kcnc2
GO:0007214	gamma-aminobutyric acid signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007214	27	3	0.4328851822560932	6.930244145490782	0.008954950185059873	0.13465591759756698	14397;110886;224860	Gabra4;Plcl2;Gabra5
GO:0032886	regulation of microtubule-based process	http://amigo.geneontology.org/amigo/term/GO:0032886	220	9	3.5272125961607594	2.551589889930697	0.009134175958007695	0.13485365232549543	13191;14544;16765;17754;22153;26419;56471;213582;330938	Mapk8;Stmn4;Map1a;Stmn1;Dctn1;Dixdc1;Map9;Gda;Tubb4a
GO:0007618	mating	http://amigo.geneontology.org/amigo/term/GO:0007618	52	4	0.8337047954561795	4.7978613314936185	0.009545228604242562	0.13574058748260986	11804;11820;14810;17978	Ncoa2;App;Grin1;Aplp2
GO:0042982	amyloid precursor protein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042982	52	4	0.8337047954561795	4.7978613314936185	0.009545228604242562	0.13574058748260986	11820;13838;18196;216028	App;Epha4;Nsg1;Lrrtm3
GO:0016197	endosomal transport	http://amigo.geneontology.org/amigo/term/GO:0016197	184	8	2.950032353152635	2.711834665626828	0.009695756248757847	0.13574058748260986	13191;18196;20661;69091;70834;230597;231570;234593	Spag9;Nsg1;Dctn1;Vps26b;Zfyve9;Ndrg4;Sort1;A830010M20Rik
GO:0050803	regulation of synapse structure or activity	http://amigo.geneontology.org/amigo/term/GO:0050803	264	10	4.2326551153929115	2.362583231417312	0.01027440565182336	0.14140368456407743	11820;12386;12564;13191;13838;14810;65945;216028;235604;545156	App;Epha4;Grin1;Dctn1;Camkv;Cdh8;Clstn1;Lrrtm3;Kalrn;Ctnna2
GO:0010959	regulation of metal ion transport	http://amigo.geneontology.org/amigo/term/GO:0010959	391	13	6.268818750449349	2.0737559207734564	0.010509843351498738	0.14223321335694958	14810;16485;17918;20866;22063;22318;23797;72821;80334;93692;94253;268345;269109	Akt3;Vamp2;Hecw1;Glrx;Grin1;Kcnip4;Stim1;Trpc1;Myo5a;Kcnc2;Dpp10;Kcna1;Scn2b
GO:0031098	stress-activated protein kinase signaling cascade	http://amigo.geneontology.org/amigo/term/GO:0031098	276	10	4.425048529728953	2.25986222135569	0.013702826634011567	0.17903428240470948	11820;13838;26404;26414;26419;59009;70834;224938;330938;665113	Spag9;Mapk8;App;Map3k12;Pja2;Epha4;Tnik;Sh3rf1;Dixdc1;Mapk10
GO:0008037	cell recognition	http://amigo.geneontology.org/amigo/term/GO:0008037	122	6	1.955999712416421	3.067485113577887	0.013773835286970737	0.17903428240470948	11820;13838;20320;54713;66797;68585	Rtn4;Fezf2;App;Epha4;Nptn;Cntnap2
GO:0034394	protein localization to cell surface	http://amigo.geneontology.org/amigo/term/GO:0034394	58	4	0.9299015026242001	4.301530848925314	0.01389059087622746	0.17903428240470948	13869;17754;22258;56079	Map1a;Astn2;Usp4;Erbb4
GO:0043087	regulation of GTPase activity	http://amigo.geneontology.org/amigo/term/GO:0043087	409	13	6.557408871953411	1.9824903790279256	0.014824995455002377	0.18809212983534265	13196;13838;14567;19276;19417;71310;74694;192197;207227;244867;270162;330914;545156	Gdi1;Asap1;Stxbp5l;Epha4;Tbc1d9;Rasgrf1;Arhgap32;Elmod1;Tbc1d30;Arhgap20;Ptprn2;Bcas3;Kalrn
GO:0021700	developmental maturation	http://amigo.geneontology.org/amigo/term/GO:0021700	284	10	4.5533108059529805	2.196204130613276	0.01642437349466286	0.20257804475760788	11820;13869;14025;14810;16531;17918;65945;66797;81702;208898	Bcl11a;App;Grin1;Myo5a;Cntnap2;Clstn1;Ankrd17;Unc13c;Erbb4;Kcnma1
GO:0042440	pigment metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042440	61	4	0.9779998562082105	4.089980151437183	0.016465703145322808	0.20257804475760788	17918;19139;22063;270685	Prps1;Trpc1;Myo5a;Mthfd1l
GO:0015696	ammonium transport	http://amigo.geneontology.org/amigo/term/GO:0015696	128	6	2.0521964195844418	2.923696748878924	0.017091289755640893	0.2040901070820648	11438;16490;18751;20979;54525;68585	Rtn4;Syt7;Chrna4;Syt1;Kcna2;Prkcb
GO:0060359	response to ammonium ion	http://amigo.geneontology.org/amigo/term/GO:0060359	128	6	2.0521964195844418	2.923696748878924	0.017091289755640893	0.2040901070820648	11438;12669;14810;18752;110862;232333	Grin1;Chrna4;Slc6a1;Chrm1;Kcnq3;Prkcg
GO:0009612	response to mechanical stimulus	http://amigo.geneontology.org/amigo/term/GO:0009612	210	8	3.366884750880725	2.376083707025411	0.020071762981955565	0.23620683393257855	14009;16485;16526;16590;20265;21393;26419;66797	Etv1;Kit;Tcap;Mapk8;Kcnk2;Cntnap2;Kcna1;Scn1a
GO:0030902	hindbrain development	http://amigo.geneontology.org/amigo/term/GO:0030902	173	7	2.773671723344597	2.5237305269706316	0.021563077770251238	0.25013170213491437	11990;12386;14810;72393;216049;235439;330938	Faim2;Grin1;Atrn;Dixdc1;Zfp365;Herc1;Ctnna2
GO:0009112	nucleobase metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009112	38	3	0.6092458120641312	4.924120840217134	0.022716577440567765	0.2598008574893102	14544;19139;270685	Prps1;Mthfd1l;Gda
GO:0034764	positive regulation of transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0034764	218	8	3.4951470271047524	2.288887974657506	0.02444521228486818	0.2756876718793467	13869;16485;20866;22063;54376;93692;237542;268345	Osbpl8;Glrx;Stim1;Trpc1;Kcnc2;Kcna1;Erbb4;Cacng3
GO:0050435	amyloid-beta metabolic process	http://amigo.geneontology.org/amigo/term/GO:0050435	40	3	0.6413113811201381	4.677914798206277	0.02599475309276489	0.2891471165934944	11820;13838;216028	App;Epha4;Lrrtm3
GO:0022604	regulation of cell morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0022604	491	14	7.8720972032496945	1.7784333245047628	0.0270028926142033	0.2962296716411394	13838;14025;14567;14810;16590;20979;54713;68585;76007;94253;269397;330938;545156;665113	Bcl11a;Kit;Gdi1;Rtn4;Hecw1;Fezf2;Zmym2;Epha4;Grin1;Tnik;Dixdc1;Syt1;Ss18l1;Kalrn
GO:0046777	protein autophosphorylation	http://amigo.geneontology.org/amigo/term/GO:0046777	223	8	3.5753109497447695	2.237567616481329	0.02749572765563002	0.2962296716411394	13838;13869;16590;18752;26404;69635;269774;665113	Kit;Dapk1;Map3k12;Epha4;Tnik;Aak1;Erbb4;Prkcg
GO:0010038	response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0010038	354	11	5.675605722913222	1.9381191254338628	0.02772592985803768	0.2962296716411394	11820;14567;16485;16531;16590;20866;20979;22063;26419;54525;232333	Kit;Gdi1;Mapk8;App;Syt7;Slc6a1;Stim1;Trpc1;Syt1;Kcna1;Kcnma1
GO:1903827	regulation of cellular protein localization	http://amigo.geneontology.org/amigo/term/GO:1903827	495	14	7.9362283413617085	1.7640621461249264	0.02866106008123248	0.30224390631117887	12669;13191;13869;14567;17754;17918;20362;22318;56079;68585;192197;269109;545156;665113	Gdi1;Sept8;Rtn4;Vamp2;Map1a;Tnik;Astn2;Dctn1;Chrm1;Myo5a;Dpp10;Bcas3;Kalrn;Erbb4
GO:0043954	cellular component maintenance	http://amigo.geneontology.org/amigo/term/GO:0043954	73	4	1.170393270544252	3.4176546470913447	0.02964312676743952	0.3058435495894038	14810;53310;211401;224997	Dlg3;Dlgap1;Mtss1;Grin1
GO:0051260	protein homooligomerization	http://amigo.geneontology.org/amigo/term/GO:0051260	358	11	5.739736861025236	1.9164641631385124	0.029755714799954314	0.3058435495894038	11820;16485;16490;16508;16531;20979;27223;70834;232333;243043;268345	Spag9;App;Slc6a1;Kcnc2;Syt1;Kctd8;Kcna2;Trp53bp1;Kcna1;Kcnd2;Kcnma1
